Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1060699,-,-,-,25.77,-80.18,0,0,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (285-385nm)
2016,1,1,0,30,25,0,0,0,1,22,0,0,0,0,88.4,113.96000000000001,0.097,1020,3.396,140.20000000000002,2.9000000000000004,0.0000,0.0000
2016,1,1,1,30,25,0,0,0,1,22,0,0,0,0,88.64,127.13000000000001,0.097,1020,3.399,131.70000000000002,3.2,0.0000,0.0000
2016,1,1,2,30,25,0,0,0,1,23,0,0,0,0,89.04,140.5,0.097,1020,3.3890000000000002,127.4,3.6,0.0000,0.0000
2016,1,1,3,30,25,0,0,0,1,23,0,0,0,0,89.25,153.98,0.097,1020,3.365,128.70000000000002,3.8000000000000003,0.0000,0.0000
2016,1,1,4,30,25,0,0,0,1,23,0,0,0,0,88.86,167.43,0.097,1020,3.33,132.1,3.8000000000000003,0.0000,0.0000
2016,1,1,5,30,25,0,0,0,1,22,0,0,0,0,87.83,176.94,0.097,1020,3.275,135.1,3.5,0.0000,0.0000
2016,1,1,6,30,25,0,0,0,1,22,0,0,0,0,86.38,164.72,0.097,1010,3.188,137.4,3.2,0.0000,0.0000
2016,1,1,7,30,25,0,0,0,3,22,0,0,0,0,84.57000000000001,151.24,0.097,1010,3.081,138.8,3,0.0000,0.0000
2016,1,1,8,30,25,0,0,0,3,21,0,0,0,0,82.78,137.77,0.097,1010,2.993,138.9,2.9000000000000004,0.0000,0.0000
2016,1,1,9,30,25,0,0,0,1,21,0,0,0,0,81.31,124.43,0.097,1010,2.95,140.70000000000002,2.9000000000000004,0.0000,0.0000
2016,1,1,10,30,25,0,0,0,8,21,0,0,0,0,80.43,111.32000000000001,0.097,1010,2.936,143.70000000000002,3,0.0000,0.0000
2016,1,1,11,30,25,0,0,0,8,21,0,0,0,0,79.9,98.53,0.097,1020,2.935,145.3,3.1,0.0000,0.0000
2016,1,1,12,30,25,22,287,40,8,21,22,287,4,40,80.46000000000001,86.26,0.097,1020,2.953,146.9,3.3000000000000003,0.0000,0.0000
2016,1,1,13,30,26,52,662,226,1,21,52,662,0,226,77.28,74.76,0.097,1020,2.993,148.4,3.5,11.0748,8.5146
2016,1,1,14,30,26,67,803,413,2,21,144,0,0,144,77.31,64.46000000000001,0.097,1020,3.0500000000000003,149.20000000000002,3.7,7.7111,6.0048
2016,1,1,15,30,26,72,876,562,2,21,258,130,0,331,78.08,56.06,0.097,1020,3.122,150.8,4,18.6371,14.5842
2016,1,1,16,30,26,76,908,653,2,22,283,59,0,321,79.17,50.5,0.097,1020,3.214,155.9,4,18.5099,14.5131
2016,1,1,17,30,26,76,915,679,8,22,312,253,0,479,80.18,48.79,0.097,1010,3.322,163.10000000000002,3.9000000000000004,27.7919,21.8013
2016,1,1,18,30,26,93,857,630,3,22,287,276,0,460,80.68,51.300000000000004,0.097,1010,3.426,171.9,3.7,26.4440,20.7290
2016,1,1,19,30,26,83,826,527,1,22,83,826,0,527,80.63,57.49,0.097,1010,3.517,181.3,3.4000000000000004,29.4602,23.0390
2016,1,1,20,30,26,70,750,371,1,22,70,750,0,371,80.55,66.33,0.097,1010,3.573,189.10000000000002,3.2,19.5891,15.2299
2016,1,1,21,30,26,51,579,183,7,22,51,579,4,183,80.84,76.9,0.097,1010,3.581,192.70000000000002,3,8.8148,6.7505
2016,1,1,22,30,25,12,108,15,7,22,15,0,4,15,86.37,88.58,0.097,1010,3.559,194.8,2.8000000000000003,0.0000,0.0000
2016,1,1,23,30,25,0,0,0,8,22,0,0,0,0,86.10000000000001,100.98,0.097,1010,3.5260000000000002,194.60000000000002,2.8000000000000003,0.0000,0.0000
2016,1,2,0,30,25,0,0,0,8,22,0,0,0,0,86.4,113.84,0.095,1010,3.507,193.4,2.9000000000000004,0.0000,0.0000
2016,1,2,1,30,25,0,0,0,8,22,0,0,0,0,86.68,127.01,0.095,1010,3.5140000000000002,194.8,2.9000000000000004,0.0000,0.0000
2016,1,2,2,30,25,0,0,0,8,22,0,0,0,0,86.86,140.37,0.095,1010,3.557,200.4,2.8000000000000003,0.0000,0.0000
2016,1,2,3,30,25,0,0,0,8,22,0,0,0,0,86.62,153.86,0.095,1010,3.6310000000000002,210.5,2.7,0.0000,0.0000
2016,1,2,4,30,25,0,0,0,8,22,0,0,0,0,86.17,167.31,0.095,1010,3.71,222.20000000000002,2.5,0.0000,0.0000
2016,1,2,5,30,24,0,0,0,3,22,0,0,0,0,91.09,176.91,0.095,1010,3.786,234.20000000000002,2.4000000000000004,0.0000,0.0000
2016,1,2,6,30,24,0,0,0,3,22,0,0,0,0,90.77,164.81,0.095,1010,3.865,250.3,2.4000000000000004,0.0000,0.0000
2016,1,2,7,30,24,0,0,0,8,22,0,0,0,0,90.54,151.33,0.095,1010,3.918,270.1,2.4000000000000004,0.0000,0.0000
2016,1,2,8,30,24,0,0,0,2,22,0,0,0,0,90.06,137.86,0.095,1010,3.902,283.8,2.1,0.0000,0.0000
2016,1,2,9,30,24,0,0,0,1,22,0,0,0,0,89.25,124.51,0.095,1010,3.811,290.1,1.6,0.0000,0.0000
2016,1,2,10,30,24,0,0,0,1,21,0,0,0,0,88.41,111.39,0.095,1010,3.7030000000000003,287.5,1.1,0.0000,0.0000
2016,1,2,11,30,24,0,0,0,1,21,0,0,0,0,88.05,98.60000000000001,0.095,1010,3.646,275.5,1,0.0000,0.0000
2016,1,2,12,30,24,22,235,37,1,22,22,235,0,37,88.75,86.31,0.095,1010,3.662,290.1,1.4000000000000001,0.0000,0.0000
2016,1,2,13,30,24,56,619,219,1,22,56,619,0,219,89.55,74.79,0.095,1010,3.714,316.90000000000003,1.9000000000000001,10.7289,8.2483
2016,1,2,14,30,24,73,766,403,1,22,73,766,0,403,89.46000000000001,64.47,0.095,1010,3.753,333.5,2.1,21.5789,16.8036
2016,1,2,15,30,25,84,833,550,1,21,84,833,0,550,83.35000000000001,56.04,0.095,1010,3.765,345.3,2.1,30.9711,24.2362
2016,1,2,16,30,25,90,865,641,2,21,306,162,0,410,82.14,50.45,0.095,1010,3.7760000000000002,355,2,23.6463,18.5407
2016,1,2,17,30,26,91,876,669,3,21,208,7,0,212,81.18,48.7,0.095,1010,3.821,2.4000000000000004,2,12.3042,9.6522
2016,1,2,18,30,26,101,832,623,3,21,300,172,0,408,75.79,51.19,0.095,1010,3.907,4.2,2.3000000000000003,23.4647,18.3942
2016,1,2,19,30,26,96,784,519,1,21,96,784,0,519,75.31,57.36,0.095,1010,4.01,6.5,2.7,29.0325,22.7059
2016,1,2,20,30,25,85,687,362,1,21,85,687,0,362,80,66.19,0.095,1010,4.099,13.8,3,19.1348,14.8786
2016,1,2,21,30,25,66,473,174,7,21,66,473,4,174,81.02,76.76,0.095,1010,4.166,19.400000000000002,3.3000000000000003,8.3894,6.4265
2016,1,2,22,30,25,12,45,13,4,21,13,0,4,13,82.07000000000001,88.44,0.095,1010,4.216,24.400000000000002,3.7,0.0000,0.0000
2016,1,2,23,30,24,0,0,0,3,21,0,0,0,0,87.47,100.84,0.095,1010,4.2780000000000005,29.700000000000003,4,0.0000,0.0000
2016,1,3,0,30,24,0,0,0,1,21,0,0,0,0,88.21000000000001,113.71000000000001,0.095,1010,4.357,33.7,4,0.0000,0.0000
2016,1,3,1,30,24,0,0,0,1,21,0,0,0,0,88.58,126.88000000000001,0.095,1010,4.42,37.4,3.8000000000000003,0.0000,0.0000
2016,1,3,2,30,24,0,0,0,1,21,0,0,0,0,88.55,140.25,0.095,1010,4.422,42.1,3.5,0.0000,0.0000
2016,1,3,3,30,24,0,0,0,1,21,0,0,0,0,88.27,153.73,0.095,1010,4.348,46.1,3.2,0.0000,0.0000
2016,1,3,4,30,24,0,0,0,1,21,0,0,0,0,87.69,167.18,0.095,1010,4.223,48.6,2.9000000000000004,0.0000,0.0000
2016,1,3,5,30,23,0,0,0,3,21,0,0,0,0,92.13,176.87,0.095,1010,4.09,50.300000000000004,2.5,0.0000,0.0000
2016,1,3,6,30,23,0,0,0,8,21,0,0,0,0,90.89,164.89000000000001,0.095,1010,3.99,51.300000000000004,2.1,0.0000,0.0000
2016,1,3,7,30,23,0,0,0,8,21,0,0,0,0,89.85000000000001,151.41,0.095,1010,3.934,45.6,1.9000000000000001,0.0000,0.0000
2016,1,3,8,30,23,0,0,0,8,21,0,0,0,0,88.96000000000001,137.94,0.095,1010,3.896,30,1.8,0.0000,0.0000
2016,1,3,9,30,23,0,0,0,8,20,0,0,0,0,88.45,124.59,0.095,1010,3.852,15.3,1.8,0.0000,0.0000
2016,1,3,10,30,23,0,0,0,1,20,0,0,0,0,88.09,111.46000000000001,0.095,1010,3.817,8.6,1.9000000000000001,0.0000,0.0000
2016,1,3,11,30,23,0,0,0,8,20,0,0,0,0,93.54,98.66,0.095,1010,3.83,6.7,2,0.0000,0.0000
2016,1,3,12,30,22,22,217,36,8,20,23,8,4,23,93.46000000000001,86.35000000000001,0.095,1010,3.882,357.1,2.4000000000000004,0.0000,0.0000
2016,1,3,13,30,22,58,599,215,8,20,104,134,4,139,93.9,74.82000000000001,0.095,1010,3.916,344.6,2.9000000000000004,6.8079,5.2335
2016,1,3,14,30,22,75,755,400,8,20,188,124,0,242,93.66,64.48,0.095,1010,3.8970000000000002,340.5,3.1,12.9571,10.0897
2016,1,3,15,30,22,85,829,548,8,20,224,398,0,447,93.25,56.02,0.095,1010,3.851,344.3,2.5,25.1735,19.6995
2016,1,3,16,30,23,90,864,641,7,20,280,348,0,502,87.39,50.39,0.095,1010,3.847,344.90000000000003,1.8,28.9588,22.7066
2016,1,3,17,30,24,91,875,670,8,20,319,208,0,457,81.82000000000001,48.6,0.095,1010,3.89,330.1,1.5,26.5329,20.8147
2016,1,3,18,30,24,97,842,626,8,20,299,214,0,433,81.53,51.06,0.095,1010,3.975,329.20000000000005,1.3,24.9150,19.5319
2016,1,3,19,30,24,93,793,522,8,20,216,29,0,232,81.14,57.22,0.095,1010,4.098,327.70000000000005,1.5,12.9873,10.1578
2016,1,3,20,30,24,81,703,366,8,20,150,14,0,156,81.85000000000001,66.05,0.095,1010,4.166,317.8,1.6,8.2549,6.4196
2016,1,3,21,30,23,59,522,180,8,20,77,0,4,77,87.72,76.62,0.095,1010,4.16,337.90000000000003,1.5,3.7163,2.8475
2016,1,3,22,30,23,13,83,15,8,21,6,0,4,6,88.62,88.31,0.095,1010,4.139,359.5,1.7000000000000002,0.0000,0.0000
2016,1,3,23,30,23,0,0,0,8,21,0,0,0,0,94.37,100.71000000000001,0.095,1010,4.131,3.5,1.9000000000000001,0.0000,0.0000
2016,1,4,0,30,22,0,0,0,8,21,0,0,0,0,94.83,113.57000000000001,0.095,1010,4.136,0.8,2.3000000000000003,0.0000,0.0000
2016,1,4,1,30,22,0,0,0,8,21,0,0,0,0,94.94,126.75,0.095,1010,4.151,358.5,2.8000000000000003,0.0000,0.0000
2016,1,4,2,30,21,0,0,0,8,21,0,0,0,0,100,140.12,0.095,1010,4.173,356,3.4000000000000004,0.0000,0.0000
2016,1,4,3,30,21,0,0,0,8,20,0,0,0,0,98.44,153.61,0.095,1010,4.182,346.40000000000003,4.1000000000000005,0.0000,0.0000
2016,1,4,4,30,20,0,0,0,8,20,0,0,0,0,100,167.05,0.095,1010,4.162,335,5.1000000000000005,0.0000,0.0000
2016,1,4,5,30,19,0,0,0,8,19,0,0,0,0,100,176.82,0.095,1010,4.099,328,6.1000000000000005,0.0000,0.0000
2016,1,4,6,30,19,0,0,0,8,19,0,0,0,0,100,164.97,0.095,1010,4.003,327.70000000000005,6.300000000000001,0.0000,0.0000
2016,1,4,7,30,19,0,0,0,8,18,0,0,0,0,97.39,151.49,0.095,1010,3.943,335.5,5.800000000000001,0.0000,0.0000
2016,1,4,8,30,19,0,0,0,4,18,0,0,0,0,96.02,138.02,0.095,1010,3.983,344.3,4.9,0.0000,0.0000
2016,1,4,9,30,19,0,0,0,4,18,0,0,0,0,95.03,124.66,0.095,1010,4.086,345.20000000000005,4.2,0.0000,0.0000
2016,1,4,10,30,19,0,0,0,4,18,0,0,0,0,94.56,111.52,0.095,1010,4.133,333.3,4.3,0.0000,0.0000
2016,1,4,11,30,19,0,0,0,4,18,0,0,0,0,94.58,98.71000000000001,0.095,1010,4.038,322.1,5,0.0000,0.0000
2016,1,4,12,30,19,23,180,34,4,18,1,0,4,1,94.32000000000001,86.39,0.095,1010,3.843,320.1,5.7,0.0000,0.0000
2016,1,4,13,30,19,62,584,214,4,17,7,0,4,7,99.28,74.84,0.095,1010,3.644,324.5,6.1000000000000005,0.3428,0.2635
2016,1,4,14,30,19,75,762,404,4,17,158,12,0,163,96.83,64.48,0.095,1010,3.498,330.20000000000005,6.1000000000000005,8.7273,6.7960
2016,1,4,15,30,19,85,838,554,3,16,258,198,0,370,88,55.99,0.095,1010,3.383,332.8,6,20.8401,16.3086
2016,1,4,16,30,19,87,883,651,4,16,289,68,0,333,84.99,50.32,0.095,1010,3.282,332.1,5.800000000000001,19.2148,15.0666
2016,1,4,17,30,20,86,899,682,4,15,272,32,0,293,81.86,48.5,0.095,1010,3.198,329.5,5.5,17.0171,13.3500
2016,1,4,18,30,20,82,893,645,3,15,298,225,0,441,73.45,50.93,0.095,1010,3.099,327.90000000000003,5.2,25.3880,19.9035
2016,1,4,19,30,20,75,863,544,2,14,245,241,0,376,69.65,57.08,0.095,1010,2.975,331,5,21.0635,16.4756
2016,1,4,20,30,21,64,795,389,0,13,64,795,0,389,62.45,65.9,0.095,1010,2.844,334.70000000000005,5,20.6082,16.0285
2016,1,4,21,30,20,48,641,197,1,13,48,641,0,197,64.94,76.48,0.095,1010,2.721,338.8,5.300000000000001,9.5177,7.2945
