Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1060699,-,-,-,25.77,-80.18,0,0,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (285-385nm)
2011,1,1,0,30,21,0,0,0,1,16,0,0,0,0,74.04,113.94,0.099,1020,2.265,95.60000000000001,5.4,0.0000,0.0000
2011,1,1,1,30,21,0,0,0,1,16,0,0,0,0,73.83,127.10000000000001,0.099,1020,2.165,100.60000000000001,5.7,0.0000,0.0000
2011,1,1,2,30,20,0,0,0,1,16,0,0,0,0,78.63,140.47,0.099,1020,2.082,106.10000000000001,5.9,0.0000,0.0000
2011,1,1,3,30,20,0,0,0,0,16,0,0,0,0,78.54,153.95000000000002,0.099,1020,2.036,111,6,0.0000,0.0000
2011,1,1,4,30,20,0,0,0,0,16,0,0,0,0,78.09,167.4,0.099,1020,2.02,115.4,6,0.0000,0.0000
2011,1,1,5,30,20,0,0,0,0,16,0,0,0,0,78.05,176.93,0.099,1020,2.021,119.5,5.7,0.0000,0.0000
2011,1,1,6,30,20,0,0,0,0,16,0,0,0,0,78.02,164.74,0.099,1020,2.033,123.4,5.4,0.0000,0.0000
2011,1,1,7,30,20,0,0,0,0,16,0,0,0,0,78.08,151.26,0.099,1020,2.044,125.9,5,0.0000,0.0000
2011,1,1,8,30,20,0,0,0,0,16,0,0,0,0,78.18,137.79,0.099,1020,2.039,126.60000000000001,4.800000000000001,0.0000,0.0000
2011,1,1,9,30,20,0,0,0,1,16,0,0,0,0,78.35000000000001,124.45,0.099,1020,2.016,126,4.9,0.0000,0.0000
