Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1060699,-,-,-,25.77,-80.18,0,0,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (285-385nm)
2013,1,1,0,30,21,0,0,0,1,17,0,0,0,0,79.21000000000001,113.87,0.10300000000000001,1020,1.816,110.30000000000001,5.2,0.0000,0.0000
2013,1,1,1,30,21,0,0,0,3,17,0,0,0,0,79.77,127.04,0.10300000000000001,1020,1.82,113,5.2,0.0000,0.0000
2013,1,1,2,30,21,0,0,0,3,17,0,0,0,0,80.08,140.41,0.10300000000000001,1020,1.831,115.60000000000001,5.1000000000000005,0.0000,0.0000
2013,1,1,3,30,21,0,0,0,3,17,0,0,0,0,80.51,153.89000000000001,0.10300000000000001,1020,1.855,117.7,4.9,0.0000,0.0000
2013,1,1,4,30,21,0,0,0,3,17,0,0,0,0,80.93,167.34,0.10300000000000001,1020,1.883,119.60000000000001,4.6000000000000005,0.0000,0.0000
2013,1,1,5,30,21,0,0,0,3,17,0,0,0,0,81.18,176.92000000000002,0.10300000000000001,1020,1.9100000000000001,121.60000000000001,4.3,0.0000,0.0000
2013,1,1,6,30,21,0,0,0,3,17,0,0,0,0,81.27,164.78,0.10300000000000001,1020,1.934,123.4,4.1000000000000005,0.0000,0.0000
2013,1,1,7,30,21,0,0,0,3,17,0,0,0,0,81.16,151.3,0.10300000000000001,1020,1.947,124.5,4,0.0000,0.0000
2013,1,1,8,30,21,0,0,0,3,17,0,0,0,0,80.91,137.84,0.10300000000000001,1020,1.946,125.7,4,0.0000,0.0000
2013,1,1,9,30,21,0,0,0,3,17,0,0,0,0,80.58,124.49000000000001,0.10300000000000001,1020,1.932,126.60000000000001,4.2,0.0000,0.0000
2013,1,1,10,30,21,0,0,0,3,17,0,0,0,0,80.33,111.37,0.10300000000000001,1020,1.9120000000000001,128,4.6000000000000005,0.0000,0.0000
2013,1,1,11,30,21,0,0,0,2,17,0,0,0,0,80.23,98.58,0.10300000000000001,1020,1.8920000000000001,130.4,4.9,0.0000,0.0000
2013,1,1,12,30,21,25,216,39,0,17,25,216,0,39,80.74,86.29,0.10300000000000001,1020,1.885,133.20000000000002,5.1000000000000005,0.0000,0.0000
2013,1,1,13,30,22,62,632,228,3,17,103,160,0,145,77.22,74.78,0.10300000000000001,1020,1.901,135.8,5.2,7.1042,5.4618
2013,1,1,14,30,22,81,782,419,3,17,161,378,0,324,77.66,64.47,0.10300000000000001,1020,1.933,138.3,5.1000000000000005,17.3488,13.5096
2013,1,1,15,30,23,95,848,569,2,18,242,312,0,416,73.75,56.050000000000004,0.10300000000000001,1020,1.966,142,5,23.4243,18.3304
2013,1,1,16,30,23,102,879,662,2,18,288,65,4,329,74.37,50.47,0.10300000000000001,1020,1.995,147.3,4.9,18.9733,14.8766
2013,1,1,17,30,23,104,889,690,2,18,315,234,0,469,74.76,48.730000000000004,0.10300000000000001,1010,2.019,153,4.6000000000000005,27.2173,21.3509
2013,1,1,18,30,23,96,887,652,0,18,96,887,0,652,74.99,51.22,0.10300000000000001,1010,2.041,158.4,4.5,37.4931,29.3910
2013,1,1,19,30,23,89,848,546,1,18,89,848,0,546,75.07000000000001,57.4,0.10300000000000001,1010,2.064,162.9,4.2,30.5366,23.8818
2013,1,1,20,30,23,77,765,385,2,18,174,142,0,231,75.05,66.23,0.10300000000000001,1010,2.084,166.60000000000002,3.9000000000000004,12.2065,9.4910
2013,1,1,21,30,22,57,583,190,3,18,67,0,0,67,79.86,76.8,0.10300000000000001,1010,2.099,167.9,3.4000000000000004,3.2295,2.4737
2013,1,1,22,30,22,14,88,16,1,18,14,88,0,16,79.85000000000001,88.48,0.10300000000000001,1010,2.108,168,3,0.0000,0.0000
2013,1,1,23,30,22,0,0,0,0,18,0,0,0,0,79.19,100.88,0.10300000000000001,1010,2.117,169.10000000000002,2.8000000000000003,0.0000,0.0000
2013,1,2,0,30,22,0,0,0,0,18,0,0,0,0,79.14,113.74000000000001,0.10300000000000001,1010,2.13,172.10000000000002,2.6,0.0000,0.0000
2013,1,2,1,30,22,0,0,0,3,18,0,0,0,0,78.91,126.91,0.10300000000000001,1010,2.15,177.60000000000002,2.4000000000000004,0.0000,0.0000
2013,1,2,2,30,22,0,0,0,1,18,0,0,0,0,78.45,140.28,0.10300000000000001,1010,2.174,184.4,2.2,0.0000,0.0000
2013,1,2,3,30,22,0,0,0,0,17,0,0,0,0,77.78,153.76,0.10300000000000001,1010,2.195,189.60000000000002,2,0.0000,0.0000
2013,1,2,4,30,22,0,0,0,0,17,0,0,0,0,76.95,167.21,0.10300000000000001,1010,2.212,192.60000000000002,1.9000000000000001,0.0000,0.0000
2013,1,2,5,30,22,0,0,0,0,17,0,0,0,0,76.08,176.88,0.10300000000000001,1010,2.229,194.8,1.7000000000000002,0.0000,0.0000
2013,1,2,6,30,22,0,0,0,0,17,0,0,0,0,75.08,164.87,0.10300000000000001,1010,2.248,196.8,1.6,0.0000,0.0000
2013,1,2,7,30,22,0,0,0,0,17,0,0,0,0,73.83,151.39000000000001,0.10300000000000001,1010,2.2720000000000002,198.70000000000002,1.4000000000000001,0.0000,0.0000
2013,1,2,8,30,22,0,0,0,0,16,0,0,0,0,72.68,137.92000000000002,0.10300000000000001,1010,2.297,200.9,1.2000000000000002,0.0000,0.0000
2013,1,2,9,30,22,0,0,0,1,16,0,0,0,0,72.37,124.57000000000001,0.10300000000000001,1010,2.326,196.10000000000002,1.2000000000000002,0.0000,0.0000
2013,1,2,10,30,22,0,0,0,0,16,0,0,0,0,72.94,111.44,0.10300000000000001,1010,2.353,187.3,1.2000000000000002,0.0000,0.0000
2013,1,2,11,30,22,0,0,0,0,17,0,0,0,0,73.87,98.64,0.10300000000000001,1010,2.37,179,1.2000000000000002,0.0000,0.0000
2013,1,2,12,30,22,23,234,38,0,17,23,234,0,38,75.35000000000001,86.34,0.10300000000000001,1010,2.376,173.4,1.2000000000000002,0.0000,0.0000
2013,1,2,13,30,23,60,628,225,0,18,60,628,0,225,78.26,74.81,0.10300000000000001,1010,2.3770000000000002,170.3,1.6,11.0209,8.4724
2013,1,2,14,30,23,78,782,415,0,18,78,782,0,415,74.72,64.48,0.10300000000000001,1010,2.376,170.10000000000002,1.9000000000000001,22.2198,17.3026
2013,1,2,15,30,23,88,855,566,3,18,259,166,0,353,75.83,56.02,0.10300000000000001,1010,2.374,174.3,2.1,19.8797,15.5569
2013,1,2,16,30,24,94,889,661,0,18,94,889,0,661,72.35000000000001,50.410000000000004,0.10300000000000001,1010,2.3770000000000002,180.8,2.3000000000000003,38.1282,29.8961
2013,1,2,17,30,24,96,896,689,2,18,268,447,0,564,73.38,48.63,0.10300000000000001,1010,2.399,186.70000000000002,2.5,32.7418,25.6853
2013,1,2,18,30,24,108,849,641,0,19,108,849,0,641,74.23,51.1,0.10300000000000001,1010,2.445,192.8,2.6,36.8777,28.9096
2013,1,2,19,30,24,104,794,534,0,19,104,794,0,534,74.72,57.26,0.10300000000000001,1010,2.505,199,2.5,29.8871,23.3753
2013,1,2,20,30,24,92,695,374,0,19,92,695,0,374,75.01,66.09,0.10300000000000001,1010,2.5580000000000003,203.4,2.4000000000000004,19.7845,15.3852
2013,1,2,21,30,23,68,498,183,0,19,68,498,0,183,80.72,76.66,0.10300000000000001,1010,2.592,202,2.4000000000000004,8.8297,6.7649
2013,1,2,22,30,23,14,58,15,0,19,14,58,0,15,82.02,88.34,0.10300000000000001,1010,2.614,197.70000000000002,2.4000000000000004,0.0000,0.0000
2013,1,2,23,30,23,0,0,0,0,19,0,0,0,0,82.04,100.74000000000001,0.10300000000000001,1010,2.638,196.9,2.5,0.0000,0.0000
2013,1,3,0,30,23,0,0,0,3,19,0,0,0,0,82.66,113.61,0.10300000000000001,1010,2.6670000000000003,199.5,2.6,0.0000,0.0000
2013,1,3,1,30,23,0,0,0,1,19,0,0,0,0,83.10000000000001,126.78,0.10300000000000001,1010,2.699,203.70000000000002,2.6,0.0000,0.0000
2013,1,3,2,30,23,0,0,0,1,19,0,0,0,0,83.08,140.16,0.10300000000000001,1010,2.715,207,2.6,0.0000,0.0000
2013,1,3,3,30,22,0,0,0,0,19,0,0,0,0,88.16,153.64000000000001,0.10300000000000001,1010,2.705,210.60000000000002,2.5,0.0000,0.0000
2013,1,3,4,30,22,0,0,0,0,19,0,0,0,0,88.09,167.08,0.10300000000000001,1010,2.682,214.70000000000002,2.4000000000000004,0.0000,0.0000
2013,1,3,5,30,22,0,0,0,1,19,0,0,0,0,87.89,176.83,0.10300000000000001,1010,2.661,218.60000000000002,2.2,0.0000,0.0000
2013,1,3,6,30,22,0,0,0,1,19,0,0,0,0,87.46000000000001,164.95000000000002,0.10300000000000001,1010,2.649,222.70000000000002,2,0.0000,0.0000
2013,1,3,7,30,22,0,0,0,0,19,0,0,0,0,86.68,151.47,0.10300000000000001,1010,2.648,229.4,1.8,0.0000,0.0000
2013,1,3,8,30,22,0,0,0,0,19,0,0,0,0,85.66,138,0.10300000000000001,1010,2.6670000000000003,239.5,1.6,0.0000,0.0000
2013,1,3,9,30,22,0,0,0,3,19,0,0,0,0,85.2,124.65,0.10300000000000001,1010,2.7,255.5,1.3,0.0000,0.0000
2013,1,3,10,30,22,0,0,0,3,19,0,0,0,0,85.01,111.51,0.10300000000000001,1010,2.726,272.3,1,0.0000,0.0000
2013,1,3,11,30,22,0,0,0,1,19,0,0,0,0,84.83,98.7,0.10300000000000001,1010,2.729,275,0.7000000000000001,0.0000,0.0000
2013,1,3,12,30,22,25,176,36,1,19,25,176,0,36,85.39,86.39,0.10300000000000001,1020,2.704,229,1,0.0000,0.0000
2013,1,3,13,30,22,65,588,219,0,19,65,588,0,219,87.62,74.84,0.10300000000000001,1020,2.664,173.8,2,10.7242,8.2439
2013,1,3,14,30,23,82,757,409,0,20,82,757,0,409,84.46000000000001,64.48,0.10300000000000001,1020,2.638,170.4,3,21.8986,17.0524
2013,1,3,15,30,24,92,837,561,0,20,92,837,0,561,80.81,56,0.10300000000000001,1020,2.6310000000000002,172.9,3.5,31.5966,24.7261
2013,1,3,16,30,24,97,875,656,0,20,97,875,0,656,81.19,50.34,0.10300000000000001,1010,2.634,176.20000000000002,3.5,37.8497,29.6783
2013,1,3,17,30,24,98,887,685,0,20,98,887,0,685,81.4,48.53,0.10300000000000001,1010,2.6390000000000002,179.70000000000002,3.4000000000000004,39.7798,31.2073
2013,1,3,18,30,25,95,874,646,0,20,95,874,0,646,76.72,50.97,0.10300000000000001,1010,2.646,182.20000000000002,3.3000000000000003,37.1840,29.1509
2013,1,3,19,30,25,88,835,542,0,20,88,835,0,542,76.77,57.120000000000005,0.10300000000000001,1010,2.6510000000000002,182.20000000000002,3.1,30.3566,23.7441
2013,1,3,20,30,25,76,756,384,0,20,76,756,0,384,81.75,65.94,0.10300000000000001,1010,2.65,178.20000000000002,3.1,20.3371,15.8170
2013,1,3,21,30,24,56,586,193,0,20,56,586,0,193,82.63,76.52,0.10300000000000001,1010,2.642,172.10000000000002,3.1,9.3217,7.1438
2013,1,3,22,30,23,14,129,18,0,21,14,129,0,18,89.25,88.2,0.10300000000000001,1010,2.628,167.4,3.2,0.0000,0.0000
2013,1,3,23,30,23,0,0,0,0,21,0,0,0,0,90.06,100.61,0.10300000000000001,1010,2.616,165.5,3.3000000000000003,0.0000,0.0000
2013,1,4,0,30,23,0,0,0,0,21,0,0,0,0,91.15,113.48,0.10300000000000001,1020,2.614,164.8,3.2,0.0000,0.0000
2013,1,4,1,30,23,0,0,0,0,21,0,0,0,0,92.03,126.65,0.10300000000000001,1020,2.623,165.20000000000002,3.1,0.0000,0.0000
2013,1,4,2,30,23,0,0,0,0,21,0,0,0,0,92.77,140.03,0.10300000000000001,1020,2.6390000000000002,167.20000000000002,2.9000000000000004,0.0000,0.0000
2013,1,4,3,30,23,0,0,0,0,21,0,0,0,0,93.08,153.52,0.10300000000000001,1020,2.656,168.60000000000002,2.8000000000000003,0.0000,0.0000
2013,1,4,4,30,23,0,0,0,0,21,0,0,0,0,93.2,166.96,0.10300000000000001,1020,2.67,168.8,2.6,0.0000,0.0000
2013,1,4,5,30,23,0,0,0,0,21,0,0,0,0,93.44,176.77,0.10300000000000001,1020,2.672,168.8,2.5,0.0000,0.0000
2013,1,4,6,30,23,0,0,0,0,21,0,0,0,0,93.69,165.02,0.10300000000000001,1020,2.66,169.10000000000002,2.4000000000000004,0.0000,0.0000
2013,1,4,7,30,23,0,0,0,0,21,0,0,0,0,93.9,151.55,0.10300000000000001,1020,2.638,169.4,2.4000000000000004,0.0000,0.0000
2013,1,4,8,30,23,0,0,0,0,21,0,0,0,0,94.04,138.08,0.10300000000000001,1020,2.626,169.60000000000002,2.3000000000000003,0.0000,0.0000
2013,1,4,9,30,23,0,0,0,0,21,0,0,0,0,93.98,124.72,0.10300000000000001,1020,2.642,172.4,2,0.0000,0.0000
2013,1,4,10,30,23,0,0,0,0,21,0,0,0,0,93.72,111.57000000000001,0.10300000000000001,1020,2.6830000000000003,176.8,1.6,0.0000,0.0000
2013,1,4,11,30,23,0,0,0,0,21,0,0,0,0,93.26,98.75,0.10300000000000001,1020,2.748,182,1.1,0.0000,0.0000
2013,1,4,12,30,23,20,298,39,0,21,20,298,0,39,92.76,86.42,0.10300000000000001,1020,2.833,191.5,0.5,0.0000,0.0000
2013,1,4,13,30,23,50,675,226,0,21,50,675,0,226,93.25,74.86,0.10300000000000001,1020,2.924,218,0.2,11.0650,8.5056
2013,1,4,14,30,24,63,817,415,0,21,63,817,0,415,86.7,64.48,0.10300000000000001,1020,3.005,219.5,0.1,22.2198,17.3026
2013,1,4,15,30,24,74,874,564,0,21,74,874,0,564,83.95,55.96,0.10300000000000001,1020,3.064,255,0,31.7718,24.8636
2013,1,4,16,30,25,79,905,658,0,20,79,905,0,658,76.76,50.27,0.10300000000000001,1020,3.106,11.3,0.1,37.9750,29.7772
2013,1,4,17,30,25,81,912,687,0,20,81,912,0,687,74.97,48.42,0.10300000000000001,1020,3.142,29.700000000000003,0.1,39.9110,31.3111
2013,1,4,18,30,25,89,877,643,0,19,89,877,0,643,73.76,50.84,0.10300000000000001,1020,3.181,40.2,0.2,37.0297,29.0311
2013,1,4,19,30,26,84,835,540,0,19,84,835,0,540,73.08,56.97,0.10300000000000001,1020,3.224,40.400000000000006,0.5,30.2677,23.6762
2013,1,4,20,30,25,74,753,383,0,19,74,753,0,383,73.36,65.79,0.10300000000000001,1020,3.2560000000000002,44.5,0.8,20.3075,15.7961
2013,1,4,21,30,25,56,578,192,0,20,56,578,0,192,74.44,76.37,0.10300000000000001,1020,3.267,52.1,1.2000000000000002,9.2838,7.1167
2013,1,4,22,30,24,15,128,19,0,20,15,128,0,19,79.45,88.06,0.10300000000000001,1020,3.2720000000000002,56.300000000000004,1.6,0.0000,0.0000
2013,1,4,23,30,24,0,0,0,0,20,0,0,0,0,79.46000000000001,100.47,0.10300000000000001,1020,3.274,56.300000000000004,2,0.0000,0.0000
2013,1,5,0,30,24,0,0,0,1,20,0,0,0,0,84.93,113.34,0.10300000000000001,1020,3.267,55.1,2.3000000000000003,0.0000,0.0000
2013,1,5,1,30,23,0,0,0,0,20,0,0,0,0,86.27,126.52,0.10300000000000001,1020,3.2520000000000002,54.400000000000006,2.4000000000000004,0.0000,0.0000
2013,1,5,2,30,23,0,0,0,0,20,0,0,0,0,87.61,139.91,0.10300000000000001,1020,3.233,54.6,2.5,0.0000,0.0000
2013,1,5,3,30,23,0,0,0,0,20,0,0,0,0,88.45,153.39000000000001,0.10300000000000001,1020,3.21,55.5,2.4000000000000004,0.0000,0.0000
2013,1,5,4,30,23,0,0,0,0,21,0,0,0,0,89.04,166.82,0.10300000000000001,1020,3.181,56.300000000000004,2.4000000000000004,0.0000,0.0000
2013,1,5,5,30,22,0,0,0,0,21,0,0,0,0,95.06,176.69,0.10300000000000001,1020,3.1510000000000002,57.400000000000006,2.4000000000000004,0.0000,0.0000
2013,1,5,6,30,22,0,0,0,0,21,0,0,0,0,95.23,165.09,0.10300000000000001,1020,3.124,58.1,2.3000000000000003,0.0000,0.0000
2013,1,5,7,30,22,0,0,0,0,21,0,0,0,0,95.08,151.63,0.10300000000000001,1020,3.104,56.2,2.2,0.0000,0.0000
2013,1,5,8,30,22,0,0,0,2,21,0,0,0,0,94.83,138.15,0.10300000000000001,1020,3.087,52.7,2.2,0.0000,0.0000
2013,1,5,9,30,22,0,0,0,1,21,0,0,0,0,94.93,124.78,0.10300000000000001,1020,3.071,47.5,2.4000000000000004,0.0000,0.0000
2013,1,5,10,30,22,0,0,0,1,21,0,0,0,0,95.3,111.63,0.10300000000000001,1020,3.055,43.1,2.6,0.0000,0.0000
2013,1,5,11,30,22,0,0,0,0,21,0,0,0,0,95.51,98.8,0.10300000000000001,1020,3.035,42.6,2.9000000000000004,0.0000,0.0000
