Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1102235,-,-,-,38.01,-78.46,0,146,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2011,1,1,0,30,1,0,0,0,4,0,0,0,0,0,100.0,117.9,0.11900000000000001,1000.0,1.768,230.8,0.30000000000000004
2011,1,1,1,30,1,0,0,0,4,0,0,0,0,0,100.0,129.67000000000002,0.11900000000000001,1000.0,1.792,234.70000000000002,0.30000000000000004
2011,1,1,2,30,1,0,0,0,0,0,0,0,0,0,100.0,141.41,0.11900000000000001,1000.0,1.795,235.4,0.2
2011,1,1,3,30,1,0,0,0,1,0,0,0,0,0,100.0,152.65,0.11900000000000001,1000.0,1.7790000000000001,236.9,0.2
2011,1,1,4,30,1,0,0,0,1,0,0,0,0,0,100.0,161.94,0.11900000000000001,1000.0,1.7630000000000001,240.3,0.30000000000000004
2011,1,1,5,30,1,0,0,0,4,0,0,0,0,0,100.0,164.76,0.11900000000000001,1000.0,1.766,244.10000000000002,0.30000000000000004
2011,1,1,6,30,1,0,0,0,8,1,0,0,0,0,100.0,158.38,0.11900000000000001,1000.0,1.7790000000000001,247.4,0.2
2011,1,1,7,30,2,0,0,0,7,1,0,0,0,0,100.0,147.94,0.11900000000000001,1000.0,1.7750000000000001,246.8,0.2
2011,1,1,8,30,1,0,0,0,8,1,0,0,0,0,100.0,136.39000000000001,0.11900000000000001,1000.0,1.7790000000000001,245.4,0.30000000000000004
2011,1,1,9,30,1,0,0,0,4,1,0,0,0,0,100.0,124.59,0.11900000000000001,1000.0,1.815,244.8,0.30000000000000004
2011,1,1,10,30,2,0,0,0,4,1,0,0,0,0,100.0,112.9,0.11900000000000001,1000.0,1.867,240.60000000000002,0.30000000000000004
2011,1,1,11,30,2,0,0,0,7,1,0,0,0,0,100.0,101.56,0.11900000000000001,1000.0,1.925,229.9,0.30000000000000004
2011,1,1,12,30,2,0,0,0,4,1,0,0,0,0,100.0,90.82000000000001,0.11900000000000001,1000.0,1.942,230.10000000000002,0.30000000000000004
2011,1,1,13,30,3,51,414,116,7,2,43,0,0,43,100.0,81.01,0.11900000000000001,1000.0,1.8980000000000001,238.10000000000002,0.30000000000000004
2011,1,1,14,30,4,78,624,265,7,2,79,0,0,79,100.0,72.55,0.11900000000000001,1000.0,1.858,223.8,0.4
2011,1,1,15,30,5,98,703,384,6,4,137,0,0,137,100.0,66.0,0.11900000000000001,1000.0,1.856,204.10000000000002,0.4
2011,1,1,16,30,6,110,734,455,6,4,81,0,0,81,100.0,62.0,0.11900000000000001,990.0,1.871,204.60000000000002,0.4
2011,1,1,17,30,7,113,740,471,6,6,147,0,0,147,100.0,61.06,0.11900000000000001,990.0,1.9180000000000001,207.9,0.5
2011,1,1,18,30,8,113,697,426,7,7,177,29,0,190,100.0,63.33,0.11900000000000001,990.0,2.048,220.20000000000002,0.5
2011,1,1,19,30,7,102,618,329,6,6,131,6,0,133,100.0,68.47,0.11900000000000001,990.0,2.245,228.4,0.4
2011,1,1,20,30,6,77,482,195,7,4,62,0,0,62,100.0,75.89,0.11900000000000001,990.0,2.487,229.5,0.30000000000000004
2011,1,1,21,30,5,34,187,51,6,4,16,0,4,16,100.0,84.98,0.11900000000000001,990.0,2.718,223.5,0.30000000000000004
2011,1,1,22,30,5,0,0,0,7,4,0,0,0,0,100.0,95.22,0.11900000000000001,990.0,2.911,221.3,0.30000000000000004
2011,1,1,23,30,5,0,0,0,6,4,0,0,0,0,100.0,106.24000000000001,0.11900000000000001,990.0,3.08,218.0,0.30000000000000004
2011,1,2,0,30,5,0,0,0,6,4,0,0,0,0,100.0,117.76,0.11900000000000001,990.0,3.117,211.8,0.30000000000000004
2011,1,2,1,30,5,0,0,0,6,4,0,0,0,0,100.0,129.53,0.11900000000000001,990.0,2.953,225.5,0.30000000000000004
2011,1,2,2,30,5,0,0,0,6,4,0,0,0,0,100.0,141.28,0.11900000000000001,990.0,2.721,237.5,0.30000000000000004
2011,1,2,3,30,6,0,0,0,7,4,0,0,0,0,100.0,152.52,0.11900000000000001,990.0,2.539,236.0,0.30000000000000004
2011,1,2,4,30,7,0,0,0,7,6,0,0,0,0,100.0,161.81,0.11900000000000001,990.0,2.415,240.8,0.2
2011,1,2,5,30,8,0,0,0,3,7,0,0,0,0,100.0,164.70000000000002,0.11900000000000001,990.0,2.344,251.9,0.2
2011,1,2,6,30,7,0,0,0,1,6,0,0,0,0,100.0,158.39000000000001,0.11900000000000001,990.0,2.29,267.3,0.2
2011,1,2,7,30,6,0,0,0,1,4,0,0,0,0,100.0,147.98,0.11900000000000001,990.0,2.227,282.6,0.2
2011,1,2,8,30,5,0,0,0,4,4,0,0,0,0,100.0,136.44,0.11900000000000001,990.0,2.153,293.1,0.2
2011,1,2,9,30,5,0,0,0,1,4,0,0,0,0,100.0,124.64,0.11900000000000001,990.0,2.085,299.0,0.2
2011,1,2,10,30,5,0,0,0,1,4,0,0,0,0,100.0,112.94,0.11900000000000001,990.0,2.066,307.0,0.2
2011,1,2,11,30,5,0,0,0,1,4,0,0,0,0,100.0,101.59,0.11900000000000001,990.0,2.102,311.90000000000003,0.2
2011,1,2,12,30,5,0,0,0,0,4,0,0,0,0,100.0,90.84,0.11900000000000001,990.0,2.146,311.70000000000005,0.2
2011,1,2,13,30,5,55,364,112,4,4,26,0,0,26,100.0,81.01,0.11900000000000001,990.0,2.123,318.0,0.2
2011,1,2,14,30,6,88,566,258,4,4,33,0,0,33,98.64,72.53,0.11900000000000001,990.0,2.108,324.70000000000005,0.30000000000000004
2011,1,2,15,30,6,94,709,383,4,4,14,0,0,14,98.65,65.96000000000001,0.11900000000000001,990.0,2.162,324.70000000000005,0.30000000000000004
2011,1,2,16,30,6,105,745,456,4,4,145,0,0,145,87.3,61.940000000000005,0.11900000000000001,990.0,2.077,315.1,0.30000000000000004
2011,1,2,17,30,7,109,754,475,4,3,53,0,0,53,83.39,60.97,0.11900000000000001,990.0,1.863,301.8,0.30000000000000004
2011,1,2,18,30,7,111,717,434,4,2,130,0,0,130,80.78,63.21,0.11900000000000001,990.0,1.67,301.6,0.30000000000000004
2011,1,2,19,30,7,94,677,344,4,2,76,0,0,76,79.92,68.34,0.11900000000000001,990.0,1.465,295.3,0.4
2011,1,2,20,30,5,65,602,214,4,3,19,0,0,19,89.68,75.75,0.11900000000000001,990.0,1.209,297.2,0.4
2011,1,2,21,30,3,30,369,63,4,2,5,0,4,5,100.0,84.84,0.11900000000000001,990.0,0.904,305.1,0.4
2011,1,2,22,30,1,0,0,0,1,0,0,0,0,0,96.44,95.08,0.11900000000000001,990.0,0.605,308.6,0.4
2011,1,2,23,30,0,0,0,0,0,-2,0,0,0,0,82.48,106.10000000000001,0.11900000000000001,1000.0,0.399,306.5,0.4
2011,1,3,0,30,0,0,0,0,0,-4,0,0,0,0,76.95,117.62,0.11900000000000001,1000.0,0.318,308.1,0.4
2011,1,3,1,30,-1,0,0,0,0,-5,0,0,0,0,75.51,129.39000000000001,0.11900000000000001,1000.0,0.296,311.0,0.4
2011,1,3,2,30,-2,0,0,0,0,-6,0,0,0,0,76.51,141.14000000000001,0.11900000000000001,1000.0,0.28300000000000003,314.0,0.4
2011,1,3,3,30,-3,0,0,0,0,-7,0,0,0,0,79.12,152.38,0.11900000000000001,1000.0,0.277,317.0,0.30000000000000004
2011,1,3,4,30,-3,0,0,0,0,-7,0,0,0,0,76.94,161.68,0.11900000000000001,1000.0,0.28200000000000003,317.40000000000003,0.30000000000000004
2011,1,3,5,30,-4,0,0,0,0,-7,0,0,0,0,81.71000000000001,164.62,0.11900000000000001,1000.0,0.301,315.20000000000005,0.30000000000000004
2011,1,3,6,30,-4,0,0,0,0,-7,0,0,0,0,80.38,158.39000000000001,0.11900000000000001,1000.0,0.323,312.8,0.30000000000000004
2011,1,3,7,30,-4,0,0,0,0,-8,0,0,0,0,79.15,148.02,0.11900000000000001,1000.0,0.341,312.8,0.30000000000000004
2011,1,3,8,30,-4,0,0,0,0,-8,0,0,0,0,78.14,136.48,0.11900000000000001,1000.0,0.36,314.8,0.30000000000000004
2011,1,3,9,30,-4,0,0,0,0,-8,0,0,0,0,77.24,124.68,0.11900000000000001,1000.0,0.374,316.1,0.4
2011,1,3,10,30,-4,0,0,0,0,-8,0,0,0,0,77.04,112.98,0.11900000000000001,1000.0,0.389,318.1,0.4
2011,1,3,11,30,-4,0,0,0,0,-8,0,0,0,0,77.69,101.62,0.11900000000000001,1000.0,0.417,322.6,0.30000000000000004
2011,1,3,12,30,-3,0,0,0,0,-8,0,0,0,0,68.39,90.86,0.11900000000000001,1000.0,0.457,324.8,0.30000000000000004
2011,1,3,13,30,-1,37,625,135,0,-9,37,625,0,135,54.4,81.02,0.11900000000000001,1000.0,0.493,321.3,0.4
2011,1,3,14,30,0,53,812,297,0,-10,53,812,0,297,44.83,72.51,0.11900000000000001,1000.0,0.502,318.8,0.4
2011,1,3,15,30,2,62,896,427,0,-10,62,896,0,427,40.67,65.92,0.11900000000000001,1000.0,0.485,312.1,0.30000000000000004
2011,1,3,16,30,3,65,936,507,0,-10,65,936,0,507,38.160000000000004,61.86,0.11900000000000001,1000.0,0.465,298.6,0.30000000000000004
2011,1,3,17,30,4,66,946,526,0,-10,66,946,0,526,36.7,60.870000000000005,0.11900000000000001,1000.0,0.461,283.6,0.30000000000000004
2011,1,3,18,30,5,59,938,484,0,-9,59,938,0,484,35.69,63.09,0.11900000000000001,1000.0,0.47100000000000003,274.7,0.30000000000000004
2011,1,3,19,30,4,54,887,384,0,-9,54,887,0,384,40.53,68.21000000000001,0.11900000000000001,1000.0,0.491,269.3,0.2
2011,1,3,20,30,2,46,774,238,0,-5,46,774,0,238,63.39,75.61,0.11900000000000001,1000.0,0.511,257.8,0.4
2011,1,3,21,30,-1,26,500,72,0,-4,26,500,0,72,78.37,84.69,0.11900000000000001,1000.0,0.529,202.60000000000002,0.6000000000000001
2011,1,3,22,30,-2,0,0,0,0,-6,0,0,0,0,71.46000000000001,94.94,0.11900000000000001,1000.0,0.545,208.3,0.4
2011,1,3,23,30,-2,0,0,0,0,-6,0,0,0,0,78.7,105.96000000000001,0.11900000000000001,1000.0,0.558,230.5,0.2
2011,1,4,0,30,-2,0,0,0,0,-6,0,0,0,0,79.36,117.48,0.11900000000000001,1000.0,0.5700000000000001,250.10000000000002,0.2
2011,1,4,1,30,-3,0,0,0,0,-5,0,0,0,0,79.92,129.25,0.11900000000000001,1000.0,0.585,256.0,0.2
2011,1,4,2,30,-3,0,0,0,0,-5,0,0,0,0,86.72,141.0,0.11900000000000001,1000.0,0.598,256.40000000000003,0.2
2011,1,4,3,30,-3,0,0,0,0,-5,0,0,0,0,87.42,152.23,0.11900000000000001,1000.0,0.604,252.0,0.2
2011,1,4,4,30,-3,0,0,0,0,-5,0,0,0,0,87.98,161.54,0.11900000000000001,1000.0,0.602,247.60000000000002,0.2
2011,1,4,5,30,-3,0,0,0,1,-5,0,0,0,0,82.82000000000001,164.54,0.11900000000000001,1000.0,0.586,244.8,0.2
2011,1,4,6,30,-3,0,0,0,1,-5,0,0,0,0,83.89,158.39000000000001,0.11900000000000001,1000.0,0.556,242.60000000000002,0.2
2011,1,4,7,30,-3,0,0,0,1,-5,0,0,0,0,84.06,148.04,0.11900000000000001,1000.0,0.531,242.8,0.2
2011,1,4,8,30,-3,0,0,0,0,-5,0,0,0,0,90.3,136.52,0.11900000000000001,1000.0,0.521,245.20000000000002,0.2
2011,1,4,9,30,-3,0,0,0,0,-5,0,0,0,0,89.73,124.72,0.11900000000000001,1000.0,0.527,247.70000000000002,0.2
2011,1,4,10,30,-3,0,0,0,1,-5,0,0,0,0,89.24,113.01,0.11900000000000001,1000.0,0.546,252.0,0.2
2011,1,4,11,30,-3,0,0,0,7,-5,0,0,0,0,89.02,101.65,0.11900000000000001,1000.0,0.58,255.20000000000002,0.2
2011,1,4,12,30,-2,0,0,0,6,-5,0,0,0,0,82.62,90.87,0.11900000000000001,990.0,0.632,254.60000000000002,0.2
