Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,149672,-,-,-,40.05,-105.54,0,3121,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (285-385nm)
2013,1,1,0,30,-15,0,0,0,7,-15,0,0,0,0,84.03,98.18,0.866,700,0.262,333,0.5,N/A,N/A
2013,1,1,1,30,-16,0,0,0,4,-15,0,0,0,0,85.71000000000001,109.03,0.866,700,0.253,286.2,0.7000000000000001,N/A,N/A
2013,1,1,2,30,-18,0,0,0,4,-17,0,0,0,0,91.06,120.32000000000001,0.866,700,0.248,275.6,0.9,N/A,N/A
2013,1,1,3,30,-19,0,0,0,1,-18,0,0,0,0,88.49,131.78,0.866,700,0.245,276.6,0.9,N/A,N/A
2013,1,1,4,30,-20,0,0,0,1,-19,0,0,0,0,86.56,143.08,0.866,700,0.24,275.90000000000003,0.8,N/A,N/A
2013,1,1,5,30,-20,0,0,0,4,-20,0,0,0,0,80.74,153.56,0.866,700,0.228,274.3,0.8,N/A,N/A
2013,1,1,6,30,-20,0,0,0,1,-21,0,0,0,0,74.84,161.33,0.866,700,0.211,272.40000000000003,1,N/A,N/A
2013,1,1,7,30,-20,0,0,0,1,-22,0,0,0,0,70.23,162.17000000000002,0.866,700,0.19,271.7,1.2000000000000002,N/A,N/A
2013,1,1,8,30,-20,0,0,0,0,-22,0,0,0,0,67.58,155.34,0.866,700,0.17300000000000001,271.5,1.4000000000000001,N/A,N/A
2013,1,1,9,30,-20,0,0,0,8,-22,0,0,0,0,66.62,145.17000000000002,0.866,700,0.162,273.7,1.7000000000000002,N/A,N/A
2013,1,1,10,30,-20,0,0,0,7,-22,0,0,0,0,65.83,133.96,0.866,700,0.158,275.7,1.8,N/A,N/A
2013,1,1,11,30,-20,0,0,0,1,-23,0,0,0,0,63.86,122.49000000000001,0.866,700,0.162,276.5,1.9000000000000001,N/A,N/A
2013,1,1,12,30,-21,0,0,0,7,-23,0,0,0,0,65.1,111.14,0.866,700,0.17200000000000001,276,1.8,N/A,N/A
2013,1,1,13,30,-22,0,0,0,7,-24,0,0,0,0,67.81,100.18,0.866,700,0.183,275,1.7000000000000002,N/A,N/A
