Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,149672,-,-,-,40.05,-105.54,0,3121,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (285-385nm)
2008,1,1,0,30,-17,0,0,0,8,-21,0,0,0,0,59.88,98.29,0.866,700,0.094,285,2.4000000000000004,N/A,N/A
2008,1,1,1,30,-18,0,0,0,8,-21,0,0,0,0,64.33,109.14,0.866,710,0.08700000000000001,284.3,2.5,N/A,N/A
2008,1,1,2,30,-18,0,0,0,8,-21,0,0,0,0,63.28,120.42,0.866,710,0.082,283,2.6,N/A,N/A
2008,1,1,3,30,-18,0,0,0,8,-21,0,0,0,0,62.410000000000004,131.89000000000001,0.866,710,0.079,281.5,2.5,N/A,N/A
2008,1,1,4,30,-18,0,0,0,8,-21,0,0,0,0,61.25,143.19,0.866,710,0.076,279.8,2.4000000000000004,N/A,N/A
2008,1,1,5,30,-19,0,0,0,8,-21,0,0,0,0,65.15,153.66,0.866,710,0.073,280,2.4000000000000004,N/A,N/A
2008,1,1,6,30,-19,0,0,0,8,-22,0,0,0,0,63.38,161.42000000000002,0.866,710,0.069,279.6,2.3000000000000003,N/A,N/A
2008,1,1,7,30,-19,0,0,0,8,-22,0,0,0,0,61.34,162.21,0.866,710,0.066,277.90000000000003,2.2,N/A,N/A
2008,1,1,8,30,-20,0,0,0,8,-23,0,0,0,0,64.62,155.34,0.866,710,0.064,275.5,2.1,N/A,N/A
2008,1,1,9,30,-20,0,0,0,8,-23,0,0,1,0,62.6,145.15,0.866,710,0.064,273.3,2.1,N/A,N/A
2008,1,1,10,30,-21,0,0,0,8,-23,0,0,1,0,66.7,133.92000000000002,0.866,710,0.064,270.40000000000003,2.1,N/A,N/A
2008,1,1,11,30,-21,0,0,0,1,-23,0,0,1,0,65.63,122.46000000000001,0.866,710,0.063,268.6,2.2,N/A,N/A
