Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,149672,-,-,-,40.05,-105.54,0,3121,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (285-385nm)
2014,1,1,11,30,-8,0,0,0,7,-8,0,0,0,0,79.36,122.48,0.866,700,0.384,279,1.4000000000000001,N/A,N/A
2014,1,1,12,30,-8,0,0,0,7,-9,0,0,0,0,77.52,111.13,0.866,700,0.353,288.90000000000003,1.2000000000000002,N/A,N/A
2014,1,1,13,30,-9,0,0,0,7,-9,0,0,0,0,82.42,100.18,0.866,700,0.337,296.1,1,N/A,N/A
2014,1,1,14,30,-8,0,0,0,7,-9,0,0,0,0,80.34,89.87,0.866,700,0.325,298.2,0.9,N/A,N/A
2014,1,1,15,30,-7,38,718,156,7,-9,6,0,4,6,75.74,80.57000000000001,0.866,700,0.314,295,1.2000000000000002,N/A,N/A
2014,1,1,16,30,-6,55,886,318,7,-9,36,0,0,36,66.38,72.71000000000001,0.866,700,0.307,297.90000000000003,1.7000000000000002,N/A,N/A
2014,1,1,17,30,-6,63,964,442,7,-9,41,0,0,41,65.18,66.85,0.866,700,0.303,302.40000000000003,2.1,N/A,N/A
2014,1,1,18,30,-6,68,994,511,4,-10,49,0,0,49,62.63,63.56,0.866,700,0.293,305.5,2.3000000000000003,N/A,N/A
2014,1,1,19,30,-6,68,1000,518,7,-10,189,39,0,207,60.230000000000004,63.25,0.866,700,0.28,311.1,2.4000000000000004,N/A,N/A
2014,1,1,20,30,-6,63,983,463,7,-10,28,0,0,28,58.45,65.98,0.866,700,0.267,317.90000000000003,2.5,N/A,N/A
2014,1,1,21,30,-7,55,925,350,7,-11,44,0,0,44,60.44,71.38,0.866,700,0.254,319.20000000000005,2.3000000000000003,N/A,N/A
2014,1,1,22,30,-8,40,795,193,7,-11,76,173,0,110,64.03,78.89,0.866,700,0.246,318,1.6,N/A,N/A
2014,1,1,23,30,-9,14,402,29,7,-11,16,0,4,16,68.76,87.94,0.866,710,0.23900000000000002,312.1,1,N/A,N/A
2014,1,2,0,30,-10,0,0,0,4,-12,0,0,0,0,71.55,98.08,0.866,710,0.229,303.1,0.9,N/A,N/A
2014,1,2,1,30,-11,0,0,0,4,-12,0,0,0,0,75.52,108.93,0.866,710,0.22,292,0.9,N/A,N/A
2014,1,2,2,30,-12,0,0,0,4,-12,0,0,0,0,79.2,120.22,0.866,710,0.216,280.8,1.1,N/A,N/A
2014,1,2,3,30,-12,0,0,0,4,-13,0,0,0,0,75.55,131.68,0.866,710,0.219,276.8,1.2000000000000002,N/A,N/A
2014,1,2,4,30,-12,0,0,0,4,-14,0,0,0,0,71.7,142.98,0.866,710,0.228,276.7,1.4000000000000001,N/A,N/A
2014,1,2,5,30,-13,0,0,0,4,-14,0,0,0,0,74.06,153.45000000000002,0.866,710,0.24,272.6,1.6,N/A,N/A
2014,1,2,6,30,-13,0,0,0,4,-15,0,0,0,0,70.7,161.24,0.866,710,0.252,266.5,1.9000000000000001,N/A,N/A
2014,1,2,7,30,-13,0,0,0,4,-15,0,0,0,0,70.05,162.13,0.866,710,0.263,266.1,2.2,N/A,N/A
2014,1,2,8,30,-13,0,0,0,1,-15,0,0,0,0,70.72,155.35,0.866,710,0.268,267.2,2.4000000000000004,N/A,N/A
2014,1,2,9,30,-12,0,0,0,4,-15,0,0,0,0,66.22,145.19,0.866,710,0.267,268.1,2.5,N/A,N/A
2014,1,2,10,30,-12,0,0,0,4,-15,0,0,0,0,66.68,133.98,0.866,710,0.267,268.6,2.5,N/A,N/A
2014,1,2,11,30,-12,0,0,0,4,-15,0,0,0,0,66.47,122.52,0.866,710,0.273,268.40000000000003,2.6,N/A,N/A
2014,1,2,12,30,-12,0,0,0,4,-15,0,0,0,0,66,111.17,0.866,710,0.28700000000000003,267.90000000000003,2.6,N/A,N/A
2014,1,2,13,30,-12,0,0,0,1,-15,0,0,0,0,65.55,100.2,0.866,710,0.307,267,2.7,N/A,N/A
2014,1,2,14,30,-11,0,0,0,1,-15,0,0,0,0,60.72,89.89,0.866,710,0.33,265.90000000000003,2.8000000000000003,N/A,N/A
2014,1,2,15,30,-8,32,769,158,0,-14,32,769,0,158,52.31,80.57000000000001,0.866,710,0.357,265.7,2.8000000000000003,N/A,N/A
2014,1,2,16,30,-6,45,919,318,0,-12,45,919,0,318,52.33,72.69,0.866,710,0.384,265.3,2.9000000000000004,N/A,N/A
2014,1,2,17,30,-4,54,979,440,0,-10,54,979,0,440,51.08,66.8,0.866,710,0.40700000000000003,270.1,2.8000000000000003,N/A,N/A
2014,1,2,18,30,-3,59,1002,507,0,-9,59,1002,0,507,52.230000000000004,63.480000000000004,0.866,710,0.427,273.5,2.5,N/A,N/A
2014,1,2,19,30,-3,61,1001,513,0,-8,61,1001,0,513,54.9,63.15,0.866,710,0.451,273.90000000000003,2.3000000000000003,N/A,N/A
2014,1,2,20,30,-3,57,977,457,0,-8,57,977,0,457,57.33,65.86,0.866,710,0.481,272.7,2,N/A,N/A
2014,1,2,21,30,-3,49,920,345,1,-7,49,920,0,345,59.93,71.25,0.866,710,0.508,271.5,1.7000000000000002,N/A,N/A
2014,1,2,22,30,-5,36,795,191,4,-7,63,397,0,140,72.78,78.75,0.866,700,0.515,266,1.4000000000000001,N/A,N/A
2014,1,2,23,30,-6,14,420,30,4,-8,22,0,4,22,72.23,87.8,0.866,700,0.496,263.3,1.4000000000000001,N/A,N/A
2014,1,3,0,30,-7,0,0,0,4,-9,0,0,0,0,72.63,97.94,0.866,700,0.457,261.2,1.5,N/A,N/A
2014,1,3,1,30,-8,0,0,0,4,-9,0,0,0,0,75.46000000000001,108.79,0.866,700,0.41200000000000003,260.8,1.9000000000000001,N/A,N/A
2014,1,3,2,30,-8,0,0,0,4,-9,0,0,0,0,73.57000000000001,120.08,0.866,700,0.376,263.1,2.3000000000000003,N/A,N/A
2014,1,3,3,30,-8,0,0,0,4,-10,0,0,0,0,71.78,131.54,0.866,700,0.359,265.3,2.4000000000000004,N/A,N/A
2014,1,3,4,30,-8,0,0,0,4,-10,0,0,0,0,69.54,142.84,0.866,700,0.35100000000000003,264.8,2.5,N/A,N/A
2014,1,3,5,30,-8,0,0,0,4,-11,0,0,0,0,67.37,153.31,0.866,700,0.34400000000000003,263.5,2.6,N/A,N/A
2014,1,3,6,30,-8,0,0,0,4,-11,0,0,0,0,65.71000000000001,161.11,0.866,700,0.339,262.8,2.7,N/A,N/A
2014,1,3,7,30,-8,0,0,0,4,-11,0,0,0,0,64.69,162.06,0.866,700,0.332,262.5,2.8000000000000003,N/A,N/A
2014,1,3,8,30,-8,0,0,0,1,-11,0,0,0,0,64.55,155.34,0.866,700,0.323,263.2,2.9000000000000004,N/A,N/A
2014,1,3,9,30,-8,0,0,0,4,-11,0,0,0,0,64.98,145.22,0.866,700,0.314,264,3,N/A,N/A
2014,1,3,10,30,-8,0,0,0,4,-11,0,0,0,0,65.35,134.02,0.866,700,0.306,265,3.1,N/A,N/A
2014,1,3,11,30,-8,0,0,0,4,-11,0,0,0,0,65.11,122.55,0.866,700,0.302,265.6,3.2,N/A,N/A
2014,1,3,12,30,-8,0,0,0,4,-11,0,0,0,0,64.46000000000001,111.2,0.866,700,0.304,265.40000000000003,3.2,N/A,N/A
2014,1,3,13,30,-7,0,0,0,4,-11,0,0,0,0,59.31,100.22,0.866,700,0.314,264.1,3.3000000000000003,N/A,N/A
2014,1,3,14,30,-6,0,0,0,4,-11,0,0,0,0,55.24,89.9,0.866,700,0.329,263.1,3.4000000000000004,N/A,N/A
2014,1,3,15,30,-4,30,775,157,0,-10,30,775,0,157,51.160000000000004,80.56,0.866,700,0.35100000000000003,264,3.5,N/A,N/A
2014,1,3,16,30,-2,41,926,317,0,-9,41,926,0,317,49.96,72.66,0.866,700,0.374,264.3,3.7,N/A,N/A
2014,1,3,17,30,-1,48,990,439,0,-8,48,990,0,439,54.35,66.75,0.866,700,0.384,265.8,3.9000000000000004,N/A,N/A
2014,1,3,18,30,0,51,1017,507,1,-7,51,1017,0,507,56.730000000000004,63.4,0.866,700,0.388,266.7,3.9000000000000004,N/A,N/A
2014,1,3,19,30,0,53,1017,514,0,-7,53,1017,0,514,54.74,63.050000000000004,0.866,700,0.406,266.5,3.9000000000000004,N/A,N/A
2014,1,3,20,30,0,52,992,459,0,-6,52,992,0,459,61.67,65.73,0.866,690,0.424,265.3,3.8000000000000003,N/A,N/A
2014,1,3,21,30,-1,46,935,349,4,-6,119,418,0,255,63.52,71.11,0.866,690,0.424,265.40000000000003,3.7,N/A,N/A
2014,1,3,22,30,-3,35,807,194,1,-6,35,807,0,194,68.17,78.61,0.866,690,0.435,264.7,3.5,N/A,N/A
2014,1,3,23,30,-4,14,433,32,4,-6,32,0,4,32,69.76,87.66,0.866,690,0.462,263.8,3.4000000000000004,N/A,N/A
2014,1,4,0,30,-5,0,0,0,4,-7,0,0,0,0,69.97,97.79,0.866,690,0.47100000000000003,264.2,3.4000000000000004,N/A,N/A
2014,1,4,1,30,-5,0,0,0,4,-8,0,0,0,0,66.01,108.64,0.866,690,0.423,266.40000000000003,3.4000000000000004,N/A,N/A
2014,1,4,2,30,-6,0,0,0,4,-9,0,0,0,0,67.75,119.93,0.866,690,0.382,268.7,3.3000000000000003,N/A,N/A
2014,1,4,3,30,-6,0,0,0,4,-9,0,0,0,0,64.83,131.39000000000001,0.866,690,0.384,273.40000000000003,3.1,N/A,N/A
2014,1,4,4,30,-7,0,0,0,4,-10,0,0,0,0,67.65,142.69,0.866,690,0.39,275.2,2.7,N/A,N/A
2014,1,4,5,30,-7,0,0,0,4,-10,0,0,0,0,66.32000000000001,153.17000000000002,0.866,690,0.404,274.3,2,N/A,N/A
2014,1,4,6,30,-8,0,0,0,7,-10,0,0,0,0,70.54,160.98,0.866,690,0.428,274,1.3,N/A,N/A
2014,1,4,7,30,-8,0,0,0,7,-10,0,0,0,0,70.31,161.99,0.866,690,0.452,273.90000000000003,0.8,N/A,N/A
2014,1,4,8,30,-8,0,0,0,6,-10,0,0,0,0,71.8,155.34,0.866,690,0.467,262.7,0.4,N/A,N/A
2014,1,4,9,30,-9,0,0,0,7,-9,0,0,0,0,80.46000000000001,145.24,0.866,690,0.47400000000000003,219.9,0.4,N/A,N/A
2014,1,4,10,30,-9,0,0,0,7,-9,0,0,0,0,80.55,134.05,0.866,690,0.464,126.30000000000001,0.7000000000000001,N/A,N/A
2014,1,4,11,30,-10,0,0,0,7,-10,0,0,0,0,83.76,122.58,0.866,690,0.434,109.30000000000001,0.9,N/A,N/A
2014,1,4,12,30,-11,0,0,0,7,-11,0,0,0,0,81.41,111.22,0.866,690,0.391,98.30000000000001,1,N/A,N/A
2014,1,4,13,30,-12,0,0,0,7,-12,0,0,0,0,81.22,100.24000000000001,0.866,690,0.34700000000000003,95,1.1,N/A,N/A
2014,1,4,14,30,-12,0,0,0,7,-12,0,0,0,0,80.15,89.9,0.866,690,0.306,103.9,1.2000000000000002,N/A,N/A
2014,1,4,15,30,-11,55,563,148,7,-13,18,0,0,18,72.48,80.55,0.866,690,0.274,98.7,1.3,N/A,N/A
2014,1,4,16,30,-10,81,773,312,7,-12,125,61,0,144,69.47,72.63,0.866,690,0.25,86.80000000000001,1.2000000000000002,N/A,N/A
2014,1,4,17,30,-10,93,877,440,7,-12,106,0,0,106,67.83,66.68,0.866,690,0.234,76.2,1,N/A,N/A
2014,1,4,18,30,-10,96,927,513,7,-13,193,44,0,213,65.31,63.31,0.866,690,0.225,63.5,0.9,N/A,N/A
2014,1,4,19,30,-11,94,941,522,7,-13,149,9,0,153,67.75,62.93,0.866,690,0.218,50.800000000000004,0.9,N/A,N/A
2014,1,4,20,30,-11,87,919,467,7,-14,190,87,0,226,65.07000000000001,65.6,0.866,690,0.214,41.900000000000006,0.9,N/A,N/A
2014,1,4,21,30,-12,77,845,353,7,-14,107,0,0,107,68.21000000000001,70.97,0.866,690,0.21,39.7,1,N/A,N/A
2014,1,4,22,30,-13,59,671,193,6,-15,73,10,0,75,71.57000000000001,78.46000000000001,0.866,690,0.20600000000000002,45.400000000000006,1,N/A,N/A
2014,1,4,23,30,-14,21,224,31,7,-16,12,0,4,12,71.93,87.51,0.866,700,0.2,47.7,0.9,N/A,N/A
2014,1,5,0,30,-15,0,0,0,7,-17,0,0,0,0,71.69,97.64,0.866,700,0.191,43.1,0.8,N/A,N/A
2014,1,5,1,30,-16,0,0,0,7,-17,0,0,0,0,72.85000000000001,108.5,0.866,700,0.176,28.3,0.6000000000000001,N/A,N/A
2014,1,5,2,30,-17,0,0,0,7,-18,0,0,0,0,74.26,119.79,0.866,700,0.158,338.20000000000005,0.5,N/A,N/A
2014,1,5,3,30,-19,0,0,0,7,-20,0,0,0,0,77.07000000000001,131.25,0.866,700,0.145,278.40000000000003,0.6000000000000001,N/A,N/A
2014,1,5,4,30,-20,0,0,0,7,-21,0,0,0,0,73.32000000000001,142.54,0.866,700,0.139,261.5,0.8,N/A,N/A
2014,1,5,5,30,-19,0,0,0,7,-21,0,0,0,0,66.27,153.02,0.866,700,0.134,259.7,1,N/A,N/A
2014,1,5,6,30,-19,0,0,0,7,-21,0,0,0,0,68.86,160.84,0.866,700,0.127,262.5,1.2000000000000002,N/A,N/A
2014,1,5,7,30,-19,0,0,0,7,-21,0,0,0,0,67.55,161.91,0.866,700,0.122,264.3,1.4000000000000001,N/A,N/A
2014,1,5,8,30,-19,0,0,0,7,-21,0,0,0,0,65.89,155.32,0.866,700,0.11900000000000001,266.3,1.3,N/A,N/A
2014,1,5,9,30,-19,0,0,0,7,-22,0,0,0,0,64.68,145.25,0.866,700,0.117,268.8,1.3,N/A,N/A
2014,1,5,10,30,-20,0,0,0,7,-22,0,0,0,0,68.23,134.07,0.866,700,0.115,272.1,1.3,N/A,N/A
2014,1,5,11,30,-20,0,0,0,7,-22,0,0,0,0,66.3,122.61,0.866,700,0.112,277.3,1.2000000000000002,N/A,N/A
2014,1,5,12,30,-21,0,0,0,7,-23,0,0,0,0,68.93,111.24000000000001,0.866,700,0.108,282.2,1.2000000000000002,N/A,N/A
2014,1,5,13,30,-21,0,0,0,7,-23,0,0,0,0,66.9,100.25,0.866,700,0.105,285.5,1.3,N/A,N/A
2014,1,5,14,30,-20,0,0,0,7,-23,0,0,0,0,60.72,89.89,0.866,700,0.10200000000000001,287.3,1.6,N/A,N/A
2014,1,5,15,30,-18,38,759,163,7,-22,10,0,0,10,54.95,80.53,0.866,700,0.1,289.3,2,N/A,N/A
2014,1,5,16,30,-17,55,928,333,7,-21,35,0,0,35,55.28,72.58,0.866,700,0.099,295,2.4000000000000004,N/A,N/A
2014,1,5,17,30,-16,65,1000,462,7,-21,58,0,0,58,52.52,66.61,0.866,700,0.099,306.1,2.6,N/A,N/A
2014,1,5,18,30,-16,71,1027,534,7,-21,43,0,0,43,52.57,63.21,0.866,700,0.098,311.5,2.5,N/A,N/A
2014,1,5,19,30,-17,72,1028,542,7,-21,40,0,0,40,55.88,62.81,0.866,700,0.098,312.40000000000003,2.4000000000000004,N/A,N/A
2014,1,5,20,30,-17,68,1008,487,7,-22,156,19,0,164,54.26,65.46000000000001,0.866,700,0.097,311,2.3000000000000003,N/A,N/A
2014,1,5,21,30,-17,58,953,372,7,-22,129,361,0,248,52.94,70.82000000000001,0.866,700,0.096,306.7,2.1,N/A,N/A
2014,1,5,22,30,-18,43,828,211,7,-22,16,0,0,16,56.94,78.31,0.866,700,0.095,301.90000000000003,1.8,N/A,N/A
2014,1,5,23,30,-19,17,449,38,7,-23,3,0,4,3,58.32,87.36,0.866,700,0.092,297.7,1.5,N/A,N/A
2014,1,6,0,30,-20,0,0,0,7,-23,0,0,0,0,62.02,97.49000000000001,0.866,700,0.091,294.2,1.5,N/A,N/A
2014,1,6,1,30,-21,0,0,0,7,-23,0,0,0,0,66.16,108.35000000000001,0.866,700,0.093,292.7,1.5,N/A,N/A
2014,1,6,2,30,-21,0,0,0,7,-24,0,0,0,0,64.32000000000001,119.64,0.866,700,0.096,290.90000000000003,1.5,N/A,N/A
2014,1,6,3,30,-22,0,0,0,7,-24,0,0,0,0,68.09,131.1,0.866,700,0.1,288.90000000000003,1.5,N/A,N/A
2014,1,6,4,30,-22,0,0,0,7,-24,0,0,0,0,65.49,142.39000000000001,0.866,700,0.10400000000000001,285.7,1.7000000000000002,N/A,N/A
2014,1,6,5,30,-23,0,0,0,7,-25,0,0,0,0,67.83,152.86,0.866,700,0.108,279.6,2.1,N/A,N/A
2014,1,6,6,30,-22,0,0,0,8,-25,0,0,0,0,59.75,160.69,0.866,700,0.115,275.6,2.7,N/A,N/A
2014,1,6,7,30,-22,0,0,0,7,-25,0,0,0,0,59.57,161.82,0.866,700,0.125,276,3.3000000000000003,N/A,N/A
2014,1,6,8,30,-21,0,0,0,8,-25,0,0,0,0,56.02,155.3,0.866,700,0.135,278.7,3.8000000000000003,N/A,N/A
2014,1,6,9,30,-21,0,0,0,8,-25,0,0,0,0,56.04,145.26,0.866,700,0.14400000000000002,282,4,N/A,N/A
2014,1,6,10,30,-21,0,0,0,8,-25,0,0,0,0,56.04,134.09,0.866,700,0.157,283.1,4.1000000000000005,N/A,N/A
2014,1,6,11,30,-20,0,0,0,8,-25,0,0,0,0,52.47,122.63,0.866,700,0.17300000000000001,283.5,4.2,N/A,N/A
2014,1,6,12,30,-19,0,0,0,8,-24,0,0,0,0,50.67,111.26,0.866,700,0.19,283.1,4.2,N/A,N/A
2014,1,6,13,30,-19,0,0,0,8,-24,0,0,0,0,54.56,100.25,0.866,700,0.20800000000000002,282,4.2,N/A,N/A
2014,1,6,14,30,-18,0,0,0,8,-23,0,0,0,0,54.52,89.88,0.866,700,0.227,280.8,4.4,N/A,N/A
2014,1,6,15,30,-16,31,795,162,8,-21,31,795,4,162,52.82,80.5,0.866,700,0.251,279.5,4.5,N/A,N/A
2014,1,6,16,30,-14,42,943,325,1,-19,42,943,0,325,52.69,72.53,0.866,700,0.278,278.7,4.4,N/A,N/A
2014,1,6,17,30,-12,48,1004,448,0,-17,48,1004,0,448,52.32,66.54,0.866,700,0.308,279,4.3,N/A,N/A
2014,1,6,18,30,-10,52,1027,517,0,-16,52,1027,0,517,51.870000000000005,63.11,0.866,700,0.334,279.40000000000003,4.1000000000000005,N/A,N/A
2014,1,6,19,30,-9,53,1027,525,1,-14,53,1027,0,525,54.76,62.68,0.866,700,0.354,279.90000000000003,3.8000000000000003,N/A,N/A
2014,1,6,20,30,-9,53,1003,472,1,-13,53,1003,0,472,60.58,65.32000000000001,0.866,700,0.367,279.1,3.6,N/A,N/A
2014,1,6,21,30,-9,49,942,361,1,-12,49,942,0,361,63.13,70.67,0.866,700,0.374,277.5,3.5,N/A,N/A
2014,1,6,22,30,-10,37,824,206,1,-12,37,824,0,206,68.66,78.15,0.866,700,0.37,275.5,3.3000000000000003,N/A,N/A
2014,1,6,23,30,-11,16,480,39,1,-13,16,480,0,39,70.81,87.2,0.866,700,0.353,273.7,3.2,N/A,N/A
2014,1,7,0,30,-12,0,0,0,1,-13,0,0,0,0,73.06,97.34,0.866,700,0.338,271.8,3.3000000000000003,N/A,N/A
2014,1,7,1,30,-11,0,0,0,1,-14,0,0,0,0,71.98,108.19,0.866,700,0.34,270,3.5,N/A,N/A
2014,1,7,2,30,-11,0,0,0,1,-14,0,0,0,0,66.82000000000001,119.49000000000001,0.866,700,0.35000000000000003,269.3,3.6,N/A,N/A
2014,1,7,3,30,-11,0,0,0,1,-13,0,0,0,0,67.38,130.95,0.866,700,0.352,270.1,3.7,N/A,N/A
2014,1,7,4,30,-11,0,0,0,1,-13,0,0,0,0,67.79,142.24,0.866,700,0.35000000000000003,270.7,3.7,N/A,N/A
2014,1,7,5,30,-11,0,0,0,4,-14,0,0,0,0,66.73,152.70000000000002,0.866,700,0.34800000000000003,269,3.7,N/A,N/A
2014,1,7,6,30,-11,0,0,0,1,-14,0,0,0,0,65.54,160.54,0.866,700,0.34800000000000003,268.1,3.7,N/A,N/A
2014,1,7,7,30,-11,0,0,0,4,-14,0,0,0,0,65.46000000000001,161.73,0.866,700,0.35100000000000003,267.6,3.6,N/A,N/A
2014,1,7,8,30,-11,0,0,0,4,-14,0,0,0,0,66.07000000000001,155.26,0.866,700,0.355,266.40000000000003,3.5,N/A,N/A
2014,1,7,9,30,-10,0,0,0,4,-14,0,0,0,0,61.96,145.26,0.866,700,0.357,264.90000000000003,3.4000000000000004,N/A,N/A
2014,1,7,10,30,-10,0,0,0,1,-13,0,0,0,0,63.09,134.1,0.866,700,0.357,264.6,3.4000000000000004,N/A,N/A
2014,1,7,11,30,-10,0,0,0,0,-13,0,0,0,0,64.32000000000001,122.64,0.866,700,0.356,264,3.3000000000000003,N/A,N/A
2014,1,7,12,30,-10,0,0,0,4,-13,0,0,0,0,65.17,111.26,0.866,700,0.36,263.3,3.2,N/A,N/A
2014,1,7,13,30,-9,0,0,0,4,-13,0,0,0,0,60.36,100.25,0.866,700,0.37,262.5,3.1,N/A,N/A
2014,1,7,14,30,-8,0,0,0,7,-13,0,0,0,0,57.33,89.87,0.866,700,0.383,261.3,3,N/A,N/A
2014,1,7,15,30,-7,39,719,158,4,-11,58,289,0,106,58.67,80.46000000000001,0.866,700,0.396,260.8,2.9000000000000004,N/A,N/A
2014,1,7,16,30,-5,55,884,322,4,-9,95,510,0,249,59.07,72.47,0.866,700,0.40800000000000003,259.8,2.6,N/A,N/A
2014,1,7,17,30,-3,66,952,446,1,-7,66,952,0,446,60.33,66.45,0.866,700,0.424,258.5,2.2,N/A,N/A
2014,1,7,18,30,-3,72,978,516,4,-6,107,740,0,444,67.56,63,0.866,700,0.447,257.5,1.7000000000000002,N/A,N/A
2014,1,7,19,30,-3,75,971,523,4,-5,123,694,0,443,69.71000000000001,62.550000000000004,0.866,700,0.46900000000000003,256.90000000000003,1.3,N/A,N/A
2014,1,7,20,30,-3,73,941,468,0,-5,73,941,0,468,72.23,65.17,0.866,700,0.485,255.60000000000002,1.1,N/A,N/A
2014,1,7,21,30,-3,65,875,357,4,-5,111,503,0,279,72.81,70.51,0.866,700,0.5,251.3,0.9,N/A,N/A
2014,1,7,22,30,-4,49,735,202,7,-5,68,404,0,152,74.65,77.99,0.866,700,0.514,248.70000000000002,0.9,N/A,N/A
2014,1,7,23,30,-5,20,342,38,4,-6,38,0,4,38,75.05,87.04,0.866,700,0.512,248.3,0.9,N/A,N/A
2014,1,8,0,30,-6,0,0,0,4,-7,0,0,0,0,76.75,97.18,0.866,700,0.484,251.10000000000002,0.9,N/A,N/A
2014,1,8,1,30,-7,0,0,0,7,-8,0,0,0,0,78.51,108.04,0.866,700,0.442,256.2,1,N/A,N/A
2014,1,8,2,30,-8,0,0,0,7,-8,0,0,0,0,79.98,119.33,0.866,700,0.41500000000000004,260.6,1,N/A,N/A
2014,1,8,3,30,-9,0,0,0,7,-9,0,0,0,0,81.23,130.79,0.866,700,0.418,261.7,1,N/A,N/A
2014,1,8,4,30,-9,0,0,0,4,-10,0,0,0,0,76.98,142.08,0.866,700,0.429,264.40000000000003,0.9,N/A,N/A
2014,1,8,5,30,-10,0,0,0,4,-10,0,0,0,0,79.17,152.54,0.866,700,0.429,268.40000000000003,0.9,N/A,N/A
2014,1,8,6,30,-10,0,0,0,7,-11,0,0,0,0,75.45,160.38,0.866,700,0.425,269.5,0.8,N/A,N/A
