Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,149672,-,-,-,40.05,-105.54,0,3121,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (285-385nm)
2010,1,1,0,30,-13,0,0,0,0,-15,0,0,0,0,66.74,98.22,0.866,700,0.182,260.8,1.6,N/A,N/A
2010,1,1,1,30,-14,0,0,0,1,-16,0,0,0,0,70.39,109.07000000000001,0.866,700,0.203,257.5,1.8,N/A,N/A
2010,1,1,2,30,-14,0,0,0,4,-16,0,0,0,0,68.53,120.36,0.866,700,0.23500000000000001,256.40000000000003,2,N/A,N/A
2010,1,1,3,30,-14,0,0,0,1,-16,0,0,0,0,67.75,131.82,0.866,700,0.28,259,2.5,N/A,N/A
2010,1,1,4,30,-14,0,0,0,4,-16,0,0,0,0,67.29,143.12,0.866,700,0.331,263.3,2.9000000000000004,N/A,N/A
2010,1,1,5,30,-14,0,0,0,4,-16,0,0,0,0,66.71000000000001,153.59,0.866,700,0.37,264.90000000000003,3.3000000000000003,N/A,N/A
2010,1,1,6,30,-14,0,0,0,4,-17,0,0,0,0,66.16,161.36,0.866,700,0.391,266.2,3.6,N/A,N/A
2010,1,1,7,30,-13,0,0,0,4,-17,0,0,0,0,60.69,162.18,0.866,700,0.402,267.3,3.8000000000000003,N/A,N/A
2010,1,1,8,30,-13,0,0,0,4,-17,0,0,0,0,61.13,155.34,0.866,700,0.41300000000000003,268.8,3.9000000000000004,N/A,N/A
2010,1,1,9,30,-12,0,0,0,4,-16,0,0,0,0,63.52,145.16,0.866,700,0.428,270,3.8000000000000003,N/A,N/A
2010,1,1,10,30,-12,0,0,0,4,-15,0,0,0,0,62.7,133.95,0.866,700,0.439,270,3.7,N/A,N/A
2010,1,1,11,30,-12,0,0,0,4,-14,0,0,0,0,66.84,122.48,0.866,700,0.442,270.40000000000003,3.5,N/A,N/A
2010,1,1,12,30,-11,0,0,0,4,-14,0,0,0,0,70.27,111.14,0.866,700,0.435,270.2,3.4000000000000004,N/A,N/A
2010,1,1,13,30,-11,0,0,0,4,-14,0,0,0,0,66.91,100.18,0.866,700,0.419,270.8,3.2,N/A,N/A
2010,1,1,14,30,-10,0,0,0,4,-13,0,0,0,0,62.940000000000005,89.87,0.866,710,0.41400000000000003,268.40000000000003,3,N/A,N/A
2010,1,1,15,30,-9,33,741,155,4,-12,11,0,0,11,63.43,80.58,0.866,710,0.436,265.6,2.7,N/A,N/A
2010,1,1,16,30,-6,47,899,314,4,-10,24,0,0,24,58.75,72.72,0.866,710,0.468,265.40000000000003,2.4000000000000004,N/A,N/A
2010,1,1,17,30,-4,55,963,434,4,-8,36,0,0,36,59.65,66.85,0.866,710,0.5,266.6,2.2,N/A,N/A
2010,1,1,18,30,-3,60,987,500,4,-7,79,0,0,79,61.93,63.56,0.866,710,0.532,268.6,2,N/A,N/A
2010,1,1,19,30,-2,62,985,505,8,-6,145,7,0,148,61.35,63.25,0.866,710,0.556,266.90000000000003,1.8,N/A,N/A
2010,1,1,20,30,-2,59,960,450,4,-6,145,13,0,151,63.72,65.98,0.866,710,0.5650000000000001,265.90000000000003,1.6,N/A,N/A
2010,1,1,21,30,-3,53,894,339,4,-5,109,3,0,110,69.8,71.38,0.866,710,0.5630000000000001,268.40000000000003,1.3,N/A,N/A
2010,1,1,22,30,-5,40,750,185,4,-5,74,219,0,116,82.42,78.89,0.866,710,0.5630000000000001,267.40000000000003,1.1,N/A,N/A
2010,1,1,23,30,-6,14,343,27,4,-6,17,0,4,17,79.95,87.95,0.866,710,0.558,264.6,1,N/A,N/A
2010,1,2,0,30,-7,0,0,0,4,-7,0,0,0,0,79.98,98.08,0.866,710,0.545,259.1,1,N/A,N/A
2010,1,2,1,30,-8,0,0,0,8,-8,0,0,0,0,81.64,108.93,0.866,710,0.53,258.6,1.1,N/A,N/A
2010,1,2,2,30,-9,0,0,0,4,-9,0,0,0,0,83.98,120.22,0.866,710,0.517,261.3,1.2000000000000002,N/A,N/A
2010,1,2,3,30,-9,0,0,0,4,-9,0,0,0,0,81.17,131.68,0.866,700,0.508,261.3,1.4000000000000001,N/A,N/A
2010,1,2,4,30,-9,0,0,0,4,-9,0,0,0,0,79.39,142.98,0.866,700,0.502,261.6,1.5,N/A,N/A
2010,1,2,5,30,-9,0,0,0,7,-10,0,0,0,0,78.28,153.46,0.866,700,0.5,263.2,1.6,N/A,N/A
2010,1,2,6,30,-9,0,0,0,4,-10,0,0,0,0,78.11,161.24,0.866,700,0.501,264.8,1.6,N/A,N/A
2010,1,2,7,30,-9,0,0,0,7,-10,0,0,0,0,78.57000000000001,162.13,0.866,700,0.505,264.6,1.6,N/A,N/A
2010,1,2,8,30,-9,0,0,0,8,-10,0,0,0,0,78.76,155.35,0.866,700,0.507,263.3,1.5,N/A,N/A
2010,1,2,9,30,-9,0,0,0,4,-9,0,0,0,0,79.27,145.20000000000002,0.866,700,0.512,262,1.4000000000000001,N/A,N/A
2010,1,2,10,30,-9,0,0,0,4,-9,0,0,0,0,80.14,133.99,0.866,700,0.519,262.3,1.4000000000000001,N/A,N/A
2010,1,2,11,30,-8,0,0,0,4,-9,0,0,0,0,75.60000000000001,122.52,0.866,700,0.515,263.8,1.4000000000000001,N/A,N/A
2010,1,2,12,30,-8,0,0,0,4,-9,0,0,0,0,77.5,111.17,0.866,700,0.491,266,1.5,N/A,N/A
2010,1,2,13,30,-8,0,0,0,4,-9,0,0,0,0,76.89,100.2,0.866,700,0.466,267.2,1.4000000000000001,N/A,N/A
2010,1,2,14,30,-8,0,0,0,4,-9,0,0,0,0,73.48,89.89,0.866,700,0.455,267.3,1.3,N/A,N/A
2010,1,2,15,30,-7,37,709,153,8,-9,8,0,0,8,71.56,80.57000000000001,0.866,700,0.446,264.1,1.5,N/A,N/A
2010,1,2,16,30,-5,53,878,314,7,-8,19,0,0,19,68.05,72.69,0.866,700,0.445,259.5,1.8,N/A,N/A
2010,1,2,17,30,-3,63,947,436,7,-7,15,0,0,15,63.58,66.8,0.866,700,0.451,269.8,2.1,N/A,N/A
2010,1,2,18,30,-3,71,968,503,6,-6,48,0,0,48,63.82,63.480000000000004,0.866,700,0.441,284.3,2.4000000000000004,N/A,N/A
2010,1,2,19,30,-4,74,967,511,7,-7,166,17,0,173,64.15,63.160000000000004,0.866,700,0.403,293.40000000000003,2.6,N/A,N/A
2010,1,2,20,30,-5,68,954,458,7,-8,189,232,0,284,66.87,65.86,0.866,700,0.361,295.5,2.4000000000000004,N/A,N/A
