Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,238776,-,-,-,47.41,-117.5,0,716,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2013,1,1,0,30,-6,0,0,0,4,-8,0,0,0,0,81.35000000000001,93.77,0.866,930.0,0.778,13.5,1.0
2013,1,1,1,30,-8,0,0,0,4,-9,0,0,0,0,87.3,102.94,0.866,930.0,0.778,26.5,1.2000000000000002
2013,1,1,2,30,-9,0,0,0,4,-10,0,0,0,0,88.98,112.73,0.866,940.0,0.782,40.800000000000004,1.3
2013,1,1,3,30,-10,0,0,0,7,-11,0,0,0,0,91.06,122.83,0.866,940.0,0.787,50.400000000000006,1.3
2013,1,1,4,30,-10,0,0,0,4,-11,0,0,0,0,88.24,132.89000000000001,0.866,940.0,0.79,53.7,1.2000000000000002
2013,1,1,5,30,-10,0,0,0,4,-11,0,0,0,0,89.68,142.39000000000001,0.866,940.0,0.791,51.800000000000004,1.1
2013,1,1,6,30,-10,0,0,0,4,-11,0,0,0,0,90.77,150.4,0.866,940.0,0.795,50.1,1.0
2013,1,1,7,30,-10,0,0,0,4,-11,0,0,0,0,89.88,155.11,0.866,940.0,0.802,59.900000000000006,1.0
2013,1,1,8,30,-11,0,0,0,4,-11,0,0,0,0,93.79,154.5,0.866,940.0,0.807,77.30000000000001,1.1
2013,1,1,9,30,-11,0,0,0,4,-12,0,0,0,0,91.38,148.88,0.866,940.0,0.8,97.80000000000001,1.1
2013,1,1,10,30,-11,0,0,0,4,-12,0,0,0,0,89.52,140.43,0.866,940.0,0.766,114.4,1.0
2013,1,1,11,30,-11,0,0,0,4,-12,0,0,0,0,90.64,130.74,0.866,940.0,0.708,126.4,0.7000000000000001
2013,1,1,12,30,-11,0,0,0,4,-12,0,0,0,0,91.57000000000001,120.64,0.866,940.0,0.654,147.0,0.5
2013,1,1,13,30,-11,0,0,0,4,-12,0,0,0,0,90.58,110.57000000000001,0.866,940.0,0.608,187.9,0.4
2013,1,1,14,30,-11,0,0,0,4,-12,0,0,0,0,88.01,100.88,0.866,940.0,0.554,225.8,0.5
2013,1,1,15,30,-11,0,0,0,4,-12,0,0,0,0,87.93,91.88,0.866,940.0,0.498,175.70000000000002,0.8
2013,1,1,16,30,-10,34,465,84,1,-12,34,465,0,84,80.52,83.93,0.866,940.0,0.462,161.9,1.1
2013,1,1,17,30,-7,57,684,205,1,-10,57,684,0,205,73.34,77.43,0.866,940.0,0.449,162.8,1.2000000000000002
2013,1,1,18,30,-5,70,774,298,4,-8,29,0,0,29,74.72,72.83,0.866,940.0,0.449,168.0,1.2000000000000002
2013,1,1,19,30,-4,77,804,345,4,-7,50,0,0,50,78.03,70.54,0.866,940.0,0.46,186.5,1.2000000000000002
2013,1,1,20,30,-3,76,798,339,4,-6,33,0,0,33,77.07000000000001,70.81,0.866,940.0,0.47700000000000004,195.60000000000002,1.0
2013,1,1,21,30,-3,69,751,281,4,-6,29,0,0,29,77.5,73.59,0.866,940.0,0.494,204.60000000000002,0.7000000000000001
2013,1,1,22,30,-4,54,643,181,4,-6,13,0,0,13,82.62,78.61,0.866,940.0,0.505,188.60000000000002,0.4
2013,1,1,23,30,-4,28,397,59,4,-7,5,0,4,5,79.37,85.44,0.866,940.0,0.498,138.1,0.4
2013,1,2,0,30,-6,0,0,0,7,-8,0,0,0,0,82.11,93.64,0.866,940.0,0.483,75.3,0.7000000000000001
2013,1,2,1,30,-7,0,0,0,7,-9,0,0,0,0,81.10000000000001,102.8,0.866,940.0,0.48,68.60000000000001,1.1
2013,1,2,2,30,-7,0,0,0,4,-10,0,0,0,0,76.89,112.59,0.866,940.0,0.492,82.10000000000001,1.1
2013,1,2,3,30,-8,0,0,0,7,-10,0,0,0,0,80.49,122.69,0.866,940.0,0.509,87.60000000000001,1.2000000000000002
2013,1,2,4,30,-9,0,0,0,7,-11,0,0,0,0,82.98,132.75,0.866,940.0,0.524,87.9,1.3
2013,1,2,5,30,-9,0,0,0,4,-11,0,0,0,0,81.13,142.25,0.866,940.0,0.535,84.80000000000001,1.2000000000000002
2013,1,2,6,30,-9,0,0,0,4,-11,0,0,0,0,79.93,150.27,0.866,940.0,0.537,80.0,1.2000000000000002
2013,1,2,7,30,-10,0,0,0,4,-12,0,0,0,0,83.86,155.01,0.866,940.0,0.533,72.10000000000001,1.2000000000000002
2013,1,2,8,30,-11,0,0,0,1,-12,0,0,0,0,85.27,154.44,0.866,940.0,0.529,62.900000000000006,1.5
2013,1,2,9,30,-12,0,0,0,4,-14,0,0,0,0,84.05,148.86,0.866,940.0,0.533,62.400000000000006,1.7000000000000002
2013,1,2,10,30,-13,0,0,0,4,-14,0,0,0,0,87.14,140.44,0.866,940.0,0.542,68.60000000000001,1.7000000000000002
2013,1,2,11,30,-13,0,0,0,4,-15,0,0,0,0,83.83,130.76,0.866,940.0,0.55,69.3,1.8
2013,1,2,12,30,-14,0,0,0,4,-15,0,0,0,0,86.43,120.66,0.866,940.0,0.555,69.9,1.8
2013,1,2,13,30,-14,0,0,0,1,-15,0,0,0,0,84.83,110.59,0.866,940.0,0.562,74.9,1.7000000000000002
2013,1,2,14,30,-14,0,0,0,4,-16,0,0,0,0,82.63,100.89,0.866,940.0,0.5710000000000001,77.7,1.7000000000000002
2013,1,2,15,30,-14,0,0,0,1,-16,0,0,0,0,78.91,91.88,0.866,940.0,0.5760000000000001,79.2,1.8
2013,1,2,16,30,-12,32,502,85,4,-16,5,0,4,5,67.98,83.91,0.866,940.0,0.578,80.60000000000001,1.7000000000000002
2013,1,2,17,30,-9,51,711,207,4,-13,17,0,0,17,68.96000000000001,77.39,0.866,940.0,0.58,77.5,1.9000000000000001
2013,1,2,18,30,-6,62,801,300,4,-10,75,0,0,75,69.29,72.77,0.866,940.0,0.584,68.2,2.2
2013,1,2,19,30,-4,67,836,347,4,-9,100,0,0,100,67.71000000000001,70.46000000000001,0.866,940.0,0.588,63.900000000000006,2.1
2013,1,2,20,30,-4,66,833,342,4,-8,66,0,0,66,71.94,70.7,0.866,940.0,0.591,65.5,2.0
2013,1,2,21,30,-4,60,791,285,4,-7,73,0,0,73,74.49,73.47,0.866,940.0,0.591,65.60000000000001,1.8
2013,1,2,22,30,-5,48,685,185,4,-7,22,0,0,22,83.26,78.48,0.866,940.0,0.583,63.400000000000006,1.3
2013,1,2,23,30,-7,26,436,62,4,-8,6,0,4,6,86.09,85.3,0.866,940.0,0.5700000000000001,60.2,1.2000000000000002
2013,1,3,0,30,-9,0,0,0,4,-11,0,0,0,0,83.32000000000001,93.5,0.866,940.0,0.552,57.5,1.3
2013,1,3,1,30,-10,0,0,0,4,-12,0,0,0,0,84.35000000000001,102.66,0.866,940.0,0.533,57.2,1.4000000000000001
2013,1,3,2,30,-11,0,0,0,4,-12,0,0,0,0,88.24,112.45,0.866,940.0,0.517,61.1,1.4000000000000001
2013,1,3,3,30,-12,0,0,0,7,-13,0,0,0,0,85.09,122.55,0.866,940.0,0.506,68.8,1.5
2013,1,3,4,30,-12,0,0,0,7,-13,0,0,0,0,89.11,132.6,0.866,940.0,0.5,76.5,1.5
2013,1,3,5,30,-12,0,0,0,7,-13,0,0,0,0,86.92,142.11,0.866,940.0,0.5,82.30000000000001,1.5
2013,1,3,6,30,-12,0,0,0,7,-14,0,0,0,0,84.95,150.13,0.866,940.0,0.505,86.7,1.5
2013,1,3,7,30,-13,0,0,0,7,-14,0,0,0,0,89.5,154.89000000000001,0.866,940.0,0.513,90.2,1.5
2013,1,3,8,30,-13,0,0,0,7,-14,0,0,0,0,85.82000000000001,154.37,0.866,940.0,0.525,93.60000000000001,1.6
2013,1,3,9,30,-13,0,0,0,7,-15,0,0,0,0,81.78,148.84,0.866,940.0,0.538,96.0,1.6
2013,1,3,10,30,-13,0,0,0,7,-16,0,0,0,0,78.03,140.43,0.866,940.0,0.547,97.4,1.6
2013,1,3,11,30,-14,0,0,0,7,-16,0,0,0,0,81.12,130.77,0.866,940.0,0.549,98.80000000000001,1.6
2013,1,3,12,30,-14,0,0,0,7,-16,0,0,0,0,78.2,120.67,0.866,930.0,0.547,101.10000000000001,1.6
2013,1,3,13,30,-14,0,0,0,7,-17,0,0,0,0,75.51,110.60000000000001,0.866,930.0,0.541,104.10000000000001,1.6
2013,1,3,14,30,-14,0,0,0,4,-17,0,0,0,0,73.47,100.89,0.866,930.0,0.532,104.80000000000001,1.6
2013,1,3,15,30,-13,0,0,0,4,-18,0,0,0,0,65.89,91.87,0.866,930.0,0.518,102.80000000000001,1.6
2013,1,3,16,30,-11,30,535,87,4,-17,23,0,4,23,58.86,83.88,0.866,930.0,0.508,101.2,1.6
2013,1,3,17,30,-8,49,737,210,1,-14,49,737,0,210,61.24,77.34,0.866,930.0,0.508,103.0,1.7000000000000002
2013,1,3,18,30,-6,60,818,304,1,-11,60,818,0,304,66.49,72.7,0.866,930.0,0.518,103.5,2.0
2013,1,3,19,30,-4,66,846,351,4,-9,131,284,0,227,65.55,70.37,0.866,930.0,0.528,108.10000000000001,1.9000000000000001
2013,1,3,20,30,-3,66,843,346,1,-8,66,843,0,346,68.3,70.59,0.866,930.0,0.531,118.4,1.8
2013,1,3,21,30,-3,59,806,290,0,-7,59,806,0,290,73.32000000000001,73.34,0.866,930.0,0.525,120.60000000000001,1.4000000000000001
2013,1,3,22,30,-4,48,702,190,0,-6,48,702,0,190,83.17,78.34,0.866,930.0,0.509,120.0,1.0
2013,1,3,23,30,-6,27,461,65,4,-8,22,0,4,22,85.59,85.16,0.866,930.0,0.495,109.2,0.9
2013,1,4,0,30,-8,0,0,0,4,-9,0,0,0,0,87.32000000000001,93.35000000000001,0.866,930.0,0.486,96.0,0.9
2013,1,4,1,30,-9,0,0,0,0,-10,0,0,0,0,88.51,102.51,0.866,930.0,0.47900000000000004,96.80000000000001,1.0
2013,1,4,2,30,-10,0,0,0,1,-11,0,0,0,0,91.27,112.3,0.866,930.0,0.488,105.80000000000001,1.2000000000000002
2013,1,4,3,30,-11,0,0,0,0,-11,0,0,0,0,93.85000000000001,122.4,0.866,930.0,0.535,123.30000000000001,1.5
2013,1,4,4,30,-12,0,0,0,1,-12,0,0,0,0,96.22,132.46,0.866,930.0,0.623,137.1,1.7000000000000002
2013,1,4,5,30,-12,0,0,0,0,-13,0,0,0,0,91.84,141.97,0.866,930.0,0.731,145.3,1.7000000000000002
2013,1,4,6,30,-12,0,0,0,0,-13,0,0,0,0,89.09,149.99,0.866,930.0,0.835,148.8,1.6
2013,1,4,7,30,-12,0,0,0,1,-13,0,0,0,0,87.38,154.77,0.866,930.0,0.914,149.5,1.5
2013,1,4,8,30,-12,0,0,0,1,-13,0,0,0,0,85.55,154.29,0.866,930.0,0.9510000000000001,146.8,1.5
2013,1,4,9,30,-12,0,0,0,1,-14,0,0,0,0,78.33,148.8,0.866,930.0,0.9500000000000001,147.4,1.5
2013,1,4,10,30,-11,0,0,0,1,-13,0,0,0,0,78.63,140.43,0.866,930.0,0.931,157.4,1.5
2013,1,4,11,30,-10,0,0,0,1,-13,0,0,0,0,73.53,130.77,0.866,930.0,0.906,168.70000000000002,1.5
2013,1,4,12,30,-10,0,0,0,1,-13,0,0,0,0,75.93,120.67,0.866,930.0,0.877,180.4,1.4000000000000001
2013,1,4,13,30,-9,0,0,0,1,-12,0,0,0,0,72.91,110.60000000000001,0.866,930.0,0.857,185.4,1.3
2013,1,4,14,30,-9,0,0,0,4,-12,0,0,0,0,75.4,100.88,0.866,930.0,0.858,190.70000000000002,1.3
2013,1,4,15,30,-8,0,0,0,4,-12,0,0,0,0,71.96000000000001,91.85000000000001,0.866,940.0,0.882,193.70000000000002,1.3
2013,1,4,16,30,-7,32,469,83,0,-11,32,469,0,83,72.60000000000001,83.84,0.866,940.0,0.91,191.9,1.4000000000000001
2013,1,4,17,30,-5,53,677,202,1,-8,53,677,0,202,74.44,77.29,0.866,940.0,0.925,189.60000000000002,1.8
2013,1,4,18,30,-3,66,764,294,0,-7,66,764,0,294,71.71000000000001,72.62,0.866,940.0,0.925,192.3,2.1
2013,1,4,19,30,-3,72,799,341,1,-6,72,799,0,341,78.38,70.27,0.866,940.0,0.913,194.4,2.0
2013,1,4,20,30,-2,71,797,338,4,-5,139,179,0,199,77.56,70.47,0.866,930.0,0.888,192.70000000000002,1.6
2013,1,4,21,30,-2,66,753,283,1,-4,66,753,0,283,80.79,73.21000000000001,0.866,930.0,0.851,181.60000000000002,1.2000000000000002
2013,1,4,22,30,-2,53,649,185,0,-4,53,649,0,185,83.65,78.2,0.866,930.0,0.8160000000000001,157.70000000000002,0.8
2013,1,4,23,30,-3,29,409,64,0,-4,29,409,0,64,86.32000000000001,85.01,0.866,930.0,0.794,128.5,0.8
2013,1,5,0,30,-4,0,0,0,4,-6,0,0,0,0,83.18,93.2,0.866,930.0,0.782,110.30000000000001,1.0
2013,1,5,1,30,-5,0,0,0,1,-7,0,0,0,0,84.16,102.36,0.866,930.0,0.776,104.0,1.2000000000000002
2013,1,5,2,30,-6,0,0,0,4,-7,0,0,0,0,88.23,112.15,0.866,930.0,0.775,99.10000000000001,1.3
2013,1,5,3,30,-6,0,0,0,4,-7,0,0,0,0,86.96000000000001,122.25,0.866,930.0,0.779,91.60000000000001,1.3
2013,1,5,4,30,-6,0,0,0,4,-7,0,0,0,0,86.33,132.31,0.866,930.0,0.785,85.30000000000001,1.3
2013,1,5,5,30,-6,0,0,0,4,-7,0,0,0,0,87.3,141.82,0.866,930.0,0.788,83.7,1.4000000000000001
2013,1,5,6,30,-6,0,0,0,4,-7,0,0,0,0,88.02,149.85,0.866,930.0,0.79,85.30000000000001,1.3
2013,1,5,7,30,-6,0,0,0,1,-7,0,0,0,0,87.93,154.65,0.866,930.0,0.796,85.5,1.3
2013,1,5,8,30,-6,0,0,0,4,-7,0,0,0,0,87.88,154.21,0.866,930.0,0.812,84.4,1.3
2013,1,5,9,30,-6,0,0,0,4,-7,0,0,0,0,87.82000000000001,148.76,0.866,930.0,0.838,82.4,1.3
2013,1,5,10,30,-6,0,0,0,1,-7,0,0,0,0,87.51,140.41,0.866,930.0,0.869,81.60000000000001,1.4000000000000001
2013,1,5,11,30,-6,0,0,0,4,-7,0,0,0,0,86.87,130.77,0.866,930.0,0.897,79.5,1.5
2013,1,5,12,30,-6,0,0,0,1,-8,0,0,0,0,84.24,120.67,0.866,930.0,0.924,80.30000000000001,1.5
2013,1,5,13,30,-7,0,0,0,1,-8,0,0,0,0,86.34,110.59,0.866,930.0,0.9510000000000001,85.5,1.5
2013,1,5,14,30,-7,0,0,0,1,-9,0,0,0,0,82.29,100.87,0.866,930.0,0.975,87.7,1.5
2013,1,5,15,30,-8,0,0,0,1,-10,0,0,0,0,84.32000000000001,91.82000000000001,0.866,930.0,0.991,93.2,1.5
2013,1,5,16,30,-6,31,493,84,0,-9,31,493,0,84,74.61,83.8,0.866,930.0,1.0,101.0,1.6
2013,1,5,17,30,-4,52,686,204,1,-7,52,686,0,204,75.91,77.23,0.866,930.0,1.008,106.9,1.8
2013,1,5,18,30,-3,67,759,295,7,-6,100,0,0,100,72.39,72.54,0.866,930.0,1.014,118.60000000000001,2.0
2013,1,5,19,30,-2,77,779,341,7,-5,143,105,0,179,77.97,70.16,0.866,930.0,1.018,139.70000000000002,2.0
2013,1,5,20,30,-1,79,765,336,7,-4,138,62,0,159,76.33,70.35000000000001,0.866,930.0,1.031,153.3,2.0
2013,1,5,21,30,-1,73,712,280,7,-4,107,13,0,112,79.21000000000001,73.07000000000001,0.866,930.0,1.077,157.60000000000002,1.7000000000000002
2013,1,5,22,30,-2,59,595,182,7,-3,78,36,0,86,80.98,78.05,0.866,930.0,1.1440000000000001,158.0,1.3
2013,1,5,23,30,-2,32,344,63,7,-4,18,0,4,18,83.88,84.86,0.866,930.0,1.193,162.60000000000002,1.1
2013,1,6,0,30,-3,0,0,0,7,-5,0,0,0,0,81.88,93.05,0.866,930.0,1.216,172.3,1.1
