Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,629434,-,-,-,43.85,-99.5,0,507,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2007,1,1,0,30,-4,0,0,0,1,-8,0,0,0,0,70.03,103.81,0.866,950.0,0.311,304.40000000000003,5.6000000000000005
2007,1,1,1,30,-5,0,0,0,1,-9,0,0,0,0,72.39,114.28,0.866,950.0,0.32,302.7,5.5
2007,1,1,2,30,-5,0,0,0,4,-9,0,0,0,0,69.52,125.05,0.866,950.0,0.317,306.8,5.300000000000001
2007,1,1,3,30,-6,0,0,0,4,-10,0,0,0,0,71.83,135.78,0.866,960.0,0.307,312.70000000000005,4.6000000000000005
2007,1,1,4,30,-7,0,0,0,4,-11,0,0,0,0,71.8,145.97,0.866,960.0,0.296,311.5,3.8000000000000003
2007,1,1,5,30,-8,0,0,0,0,-12,0,0,0,0,71.42,154.53,0.866,960.0,0.291,310.3,3.3000000000000003
2007,1,1,6,30,-9,0,0,0,4,-13,0,0,0,0,72.47,159.04,0.866,960.0,0.291,307.8,3.0
2007,1,1,7,30,-10,0,0,0,4,-13,0,0,0,0,74.8,156.89000000000001,0.866,960.0,0.296,306.5,2.7
2007,1,1,8,30,-10,0,0,0,7,-13,0,0,0,0,73.47,149.48,0.866,960.0,0.304,305.3,2.4000000000000004
2007,1,1,9,30,-9,0,0,0,7,-13,0,0,0,0,75.0,139.72,0.866,960.0,0.312,305.0,2.2
2007,1,1,10,30,-9,0,0,0,7,-13,0,0,0,0,71.5,129.11,0.866,960.0,0.32,305.40000000000003,2.0
2007,1,1,11,30,-9,0,0,0,7,-12,0,0,0,0,73.14,118.31,0.866,960.0,0.327,303.3,1.8
2007,1,1,12,30,-9,0,0,0,7,-12,0,0,0,0,74.60000000000001,107.69,0.866,960.0,0.334,299.40000000000003,1.6
2007,1,1,13,30,-8,0,0,0,7,-12,0,0,0,0,70.01,97.53,0.866,960.0,0.34600000000000003,293.90000000000003,1.5
2007,1,1,14,30,-7,16,232,23,7,-12,3,0,4,3,66.03,88.16,0.866,960.0,0.366,285.7,1.4000000000000001
2007,1,1,15,30,-6,49,626,159,7,-11,20,0,0,20,66.1,79.94,0.866,960.0,0.397,276.7,1.4000000000000001
2007,1,1,16,30,-4,68,772,290,7,-9,36,0,4,36,65.22,73.32000000000001,0.866,960.0,0.439,266.90000000000003,1.6
2007,1,1,17,30,-2,79,833,380,7,-8,87,0,4,87,60.28,68.82000000000001,0.866,960.0,0.487,246.9,1.8
2007,1,1,18,30,-1,82,854,418,4,-7,105,0,0,105,60.76,66.88,0.866,960.0,0.542,223.4,1.8
2007,1,1,19,30,0,79,843,398,1,-6,79,843,0,398,62.63,67.74,0.866,960.0,0.604,198.8,1.8
2007,1,1,20,30,0,70,794,325,0,-5,70,794,0,325,67.55,71.3,0.866,960.0,0.644,176.60000000000002,1.8
2007,1,1,21,30,-1,57,671,206,0,-4,57,671,0,206,77.38,77.15,0.866,960.0,0.646,157.3,1.7000000000000002
2007,1,1,22,30,-3,30,411,67,1,-5,30,411,0,67,80.78,84.81,0.866,960.0,0.641,149.20000000000002,1.9000000000000001
2007,1,1,23,30,-5,0,0,0,1,-7,0,0,0,0,81.23,93.79,0.866,960.0,0.658,152.6,2.2
2007,1,2,0,30,-6,0,0,0,1,-7,0,0,1,0,86.10000000000001,103.67,0.866,960.0,0.687,161.10000000000002,2.2
2007,1,2,1,30,-6,0,0,0,4,-8,0,0,0,0,84.12,114.15,0.866,960.0,0.7000000000000001,174.3,1.9000000000000001
2007,1,2,2,30,-6,0,0,0,4,-8,0,0,0,0,82.03,124.91,0.866,960.0,0.678,195.9,1.7000000000000002
2007,1,2,3,30,-6,0,0,0,1,-8,0,0,0,0,81.16,135.65,0.866,960.0,0.63,226.10000000000002,1.9000000000000001
2007,1,2,4,30,-6,0,0,0,1,-8,0,0,0,0,79.58,145.83,0.866,960.0,0.581,253.10000000000002,2.3000000000000003
2007,1,2,5,30,-6,0,0,0,1,-9,0,0,0,0,77.94,154.4,0.866,950.0,0.549,266.7,2.7
