Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,629434,-,-,-,43.85,-99.5,0,507,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2015,1,1,0,30,-9,0,0,0,1,-12,0,0,0,0,77.88,103.8,0.866,960.0,0.665,281.5,3.2
2015,1,1,1,30,-9,0,0,0,1,-12,0,0,0,0,78.8,114.28,0.866,960.0,0.68,281.90000000000003,3.3000000000000003
2015,1,1,2,30,-9,0,0,0,0,-11,0,0,0,0,79.04,125.04,0.866,960.0,0.6900000000000001,279.0,3.4000000000000004
2015,1,1,3,30,-9,0,0,0,1,-11,0,0,0,0,79.13,135.78,0.866,950.0,0.6980000000000001,273.2,3.5
2015,1,1,4,30,-9,0,0,0,1,-11,0,0,0,0,79.28,145.96,0.866,950.0,0.704,270.3,3.6
2015,1,1,5,30,-9,0,0,0,1,-11,0,0,0,0,79.22,154.52,0.866,950.0,0.705,269.40000000000003,3.6
2015,1,1,6,30,-9,0,0,0,0,-11,0,0,0,0,79.04,159.04,0.866,950.0,0.6980000000000001,264.40000000000003,3.8000000000000003
2015,1,1,7,30,-9,0,0,0,0,-11,0,0,0,0,78.88,156.88,0.866,950.0,0.686,257.5,3.9000000000000004
2015,1,1,8,30,-9,0,0,0,1,-12,0,0,0,0,78.5,149.47,0.866,950.0,0.675,252.8,4.0
2015,1,1,9,30,-9,0,0,0,0,-12,0,0,0,0,77.89,139.72,0.866,950.0,0.672,249.5,4.1000000000000005
2015,1,1,10,30,-9,0,0,0,0,-12,0,0,0,0,77.22,129.11,0.866,950.0,0.685,247.9,4.2
2015,1,1,11,30,-9,0,0,0,0,-12,0,0,0,0,76.53,118.31,0.866,950.0,0.715,248.0,4.2
2015,1,1,12,30,-9,0,0,0,0,-12,0,0,0,0,75.63,107.68,0.866,950.0,0.76,249.4,4.1000000000000005
2015,1,1,13,30,-9,0,0,0,1,-12,0,0,0,0,73.87,97.53,0.866,950.0,0.8250000000000001,252.20000000000002,4.0
2015,1,1,14,30,-8,14,288,23,4,-13,5,0,4,5,66.58,88.15,0.866,950.0,0.911,257.1,4.2
2015,1,1,15,30,-6,41,651,155,0,-12,41,651,0,155,59.56,79.93,0.866,950.0,0.988,266.90000000000003,4.5
2015,1,1,16,30,-3,58,784,283,4,-11,21,0,0,21,53.02,73.32000000000001,0.866,950.0,1.037,280.1,4.4
2015,1,1,17,30,-1,68,842,372,4,-9,34,0,0,34,53.160000000000004,68.81,0.866,950.0,1.05,288.8,4.4
2015,1,1,18,30,0,73,860,411,4,-8,105,0,0,105,54.84,66.88,0.866,950.0,1.022,296.90000000000003,4.2
2015,1,1,19,30,1,73,849,395,4,-7,44,0,0,44,58.32,67.74,0.866,950.0,0.968,307.70000000000005,3.8000000000000003
2015,1,1,20,30,0,66,804,324,4,-6,24,0,0,24,60.95,71.29,0.866,950.0,0.916,315.8,3.1
2015,1,1,21,30,0,53,695,208,0,-5,53,695,0,208,64.27,77.15,0.866,950.0,0.881,323.6,2.1
2015,1,1,22,30,-2,30,433,69,0,-5,30,433,0,69,75.11,84.8,0.866,950.0,0.857,336.20000000000005,1.5
2015,1,1,23,30,-3,0,0,0,4,-6,0,0,0,0,74.37,93.78,0.866,950.0,0.847,350.3,1.4000000000000001
2015,1,2,0,30,-4,0,0,0,4,-7,0,0,0,0,78.91,103.67,0.866,950.0,0.849,2.3000000000000003,1.2000000000000002
2015,1,2,1,30,-4,0,0,0,4,-7,0,0,0,0,77.86,114.14,0.866,950.0,0.854,17.7,1.1
2015,1,2,2,30,-4,0,0,0,4,-7,0,0,0,0,81.96000000000001,124.91,0.866,950.0,0.855,48.900000000000006,1.0
2015,1,2,3,30,-5,0,0,0,4,-7,0,0,0,0,80.62,135.64000000000001,0.866,950.0,0.848,90.9,0.9
2015,1,2,4,30,-6,0,0,0,1,-8,0,0,0,0,85.68,145.83,0.866,950.0,0.839,133.20000000000002,1.0
2015,1,2,5,30,-7,0,0,0,4,-8,0,0,0,0,90.82000000000001,154.4,0.866,950.0,0.839,172.8,1.2000000000000002
2015,1,2,6,30,-8,0,0,0,4,-8,0,0,0,0,95.42,158.94,0.866,950.0,0.853,196.70000000000002,1.4000000000000001
2015,1,2,7,30,-8,0,0,0,0,-8,0,0,0,0,93.22,156.85,0.866,950.0,0.873,213.4,1.5
2015,1,2,8,30,-8,0,0,0,0,-9,0,0,0,0,91.79,149.48,0.866,950.0,0.893,225.5,1.6
2015,1,2,9,30,-8,0,0,0,0,-9,0,0,0,0,91.16,139.74,0.866,950.0,0.907,235.4,1.5
2015,1,2,10,30,-8,0,0,0,0,-9,0,0,0,0,90.67,129.14000000000001,0.866,950.0,0.913,242.3,1.4000000000000001
2015,1,2,11,30,-8,0,0,0,1,-9,0,0,0,0,90.10000000000001,118.34,0.866,950.0,0.915,241.70000000000002,1.4000000000000001
2015,1,2,12,30,-8,0,0,0,1,-9,0,0,0,0,89.34,107.71000000000001,0.866,950.0,0.916,236.4,1.4000000000000001
2015,1,2,13,30,-7,0,0,0,1,-9,0,0,0,0,81.36,97.55,0.866,950.0,0.918,227.9,1.4000000000000001
2015,1,2,14,30,-6,14,274,23,1,-9,14,274,0,23,74.04,88.16,0.866,950.0,0.919,217.4,1.5
2015,1,2,15,30,-3,42,652,156,0,-8,42,652,0,156,65.91,79.92,0.866,950.0,0.918,205.20000000000002,2.2
2015,1,2,16,30,-1,56,796,285,0,-7,56,796,0,285,61.47,73.28,0.866,950.0,0.918,194.20000000000002,2.8000000000000003
2015,1,2,17,30,0,64,859,375,0,-6,64,859,0,375,62.980000000000004,68.75,0.866,950.0,0.925,178.4,3.3000000000000003
2015,1,2,18,30,1,67,881,414,0,-5,67,881,0,414,63.730000000000004,66.79,0.866,950.0,0.9380000000000001,175.0,3.8000000000000003
2015,1,2,19,30,2,66,871,397,0,-4,66,871,0,397,61.95,67.63,0.866,950.0,0.9480000000000001,174.5,3.9000000000000004
2015,1,2,20,30,2,60,827,327,0,-4,60,827,0,327,64.33,71.17,0.866,950.0,0.9500000000000001,171.70000000000002,3.7
2015,1,2,21,30,1,48,725,211,0,-3,48,725,0,211,72.62,77.02,0.866,950.0,0.9420000000000001,164.3,3.0
2015,1,2,22,30,0,27,481,72,0,-3,27,481,0,72,82.24,84.67,0.866,950.0,0.926,155.0,3.0
2015,1,2,23,30,-1,0,0,0,0,-4,0,0,0,0,82.12,93.64,0.866,950.0,0.912,154.10000000000002,3.8000000000000003
2015,1,3,0,30,-2,0,0,0,0,-4,0,0,0,0,81.76,103.53,0.866,950.0,0.91,157.0,4.2
2015,1,3,1,30,-3,0,0,0,0,-4,0,0,0,0,87.42,114.0,0.866,950.0,0.914,160.8,4.3
2015,1,3,2,30,-3,0,0,0,0,-5,0,0,0,0,85.33,124.77,0.866,940.0,0.908,164.8,4.3
2015,1,3,3,30,-3,0,0,0,0,-5,0,0,0,0,89.14,135.5,0.866,940.0,0.884,167.70000000000002,4.3
