Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,629434,-,-,-,43.85,-99.5,0,507,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2013,1,1,0,30,-8,0,0,0,4,-10,0,0,0,0,79.79,103.74000000000001,0.866,960.0,0.598,125.80000000000001,1.8
2013,1,1,1,30,-8,0,0,0,4,-11,0,0,0,0,82.49,114.21000000000001,0.866,960.0,0.607,140.20000000000002,2.3000000000000003
2013,1,1,2,30,-9,0,0,0,4,-11,0,0,0,0,80.31,124.98,0.866,960.0,0.613,153.5,2.6
2013,1,1,3,30,-10,0,0,0,4,-12,0,0,0,0,85.23,135.71,0.866,960.0,0.619,162.60000000000002,2.7
2013,1,1,4,30,-10,0,0,0,4,-12,0,0,0,0,85.25,145.9,0.866,960.0,0.626,171.9,2.6
2013,1,1,5,30,-10,0,0,0,4,-11,0,0,0,0,86.41,154.46,0.866,960.0,0.63,180.3,2.6
2013,1,1,6,30,-10,0,0,0,1,-11,0,0,0,0,87.9,158.99,0.866,960.0,0.631,184.60000000000002,2.6
2013,1,1,7,30,-10,0,0,0,4,-11,0,0,0,0,88.7,156.87,0.866,960.0,0.629,187.3,2.5
2013,1,1,8,30,-10,0,0,0,1,-11,0,0,0,0,88.75,149.48,0.866,960.0,0.627,185.9,2.3000000000000003
2013,1,1,9,30,-10,0,0,0,0,-11,0,0,0,0,88.92,139.73,0.866,960.0,0.627,186.10000000000002,2.0
2013,1,1,10,30,-10,0,0,0,0,-11,0,0,0,0,90.95,129.13,0.866,960.0,0.628,196.60000000000002,1.7000000000000002
2013,1,1,11,30,-10,0,0,0,0,-10,0,0,0,0,93.68,118.33,0.866,950.0,0.624,210.0,1.5
2013,1,1,12,30,-10,0,0,0,0,-10,0,0,0,0,96.07000000000001,107.7,0.866,950.0,0.61,224.0,1.5
2013,1,1,13,30,-10,0,0,0,0,-10,0,0,0,0,96.88,97.54,0.866,950.0,0.589,236.5,1.6
2013,1,1,14,30,-9,15,229,22,1,-10,15,229,0,22,88.65,88.16,0.866,950.0,0.5660000000000001,252.20000000000002,2.0
2013,1,1,15,30,-7,46,630,156,0,-9,46,630,0,156,80.92,79.93,0.866,960.0,0.546,267.7,2.5
2013,1,1,16,30,-5,62,787,288,0,-8,62,787,0,288,75.83,73.3,0.866,960.0,0.531,270.8,2.8000000000000003
2013,1,1,17,30,-3,69,861,381,0,-7,69,861,0,381,68.74,68.79,0.866,950.0,0.519,267.2,3.0
2013,1,1,18,30,-1,72,889,421,0,-7,72,889,0,421,59.99,66.84,0.866,950.0,0.509,259.3,3.4000000000000004
2013,1,1,19,30,0,69,883,405,0,-7,69,883,0,405,55.410000000000004,67.69,0.866,950.0,0.498,256.6,3.7
2013,1,1,20,30,0,62,842,333,0,-7,62,842,0,333,56.25,71.23,0.866,950.0,0.486,257.3,3.2
2013,1,1,21,30,-1,49,742,215,0,-7,49,742,0,215,67.0,77.08,0.866,950.0,0.48,260.90000000000003,2.0
2013,1,1,22,30,-4,27,498,72,0,-8,27,498,0,72,73.25,84.74,0.866,950.0,0.484,265.5,1.5
2013,1,1,23,30,-6,0,0,0,0,-9,0,0,0,0,75.91,93.71000000000001,0.866,950.0,0.499,269.0,1.6
2013,1,2,0,30,-7,0,0,0,1,-9,0,0,0,0,79.84,103.60000000000001,0.866,950.0,0.523,269.6,1.6
2013,1,2,1,30,-7,0,0,0,1,-10,0,0,0,0,79.0,114.07000000000001,0.866,950.0,0.556,266.3,1.8
2013,1,2,2,30,-7,0,0,0,1,-10,0,0,0,0,78.36,124.84,0.866,950.0,0.598,266.3,2.0
2013,1,2,3,30,-6,0,0,0,1,-9,0,0,0,0,74.55,135.57,0.866,950.0,0.655,273.2,2.3000000000000003
2013,1,2,4,30,-5,0,0,0,4,-8,0,0,0,0,75.24,145.76,0.866,950.0,0.736,283.1,2.8000000000000003
2013,1,2,5,30,-4,0,0,0,4,-7,0,0,0,0,78.74,154.33,0.866,950.0,0.8290000000000001,289.90000000000003,3.1
2013,1,2,6,30,-4,0,0,0,4,-5,0,0,0,0,87.48,158.89000000000001,0.866,950.0,0.898,291.1,3.3000000000000003
2013,1,2,7,30,-3,0,0,0,7,-4,0,0,0,0,87.01,156.83,0.866,950.0,0.928,288.8,3.4000000000000004
2013,1,2,8,30,-3,0,0,0,4,-4,0,0,0,0,90.48,149.48,0.866,950.0,0.926,286.6,3.7
2013,1,2,9,30,-3,0,0,0,7,-4,0,0,0,0,92.13,139.75,0.866,950.0,0.895,287.6,4.1000000000000005
2013,1,2,10,30,-3,0,0,0,7,-4,0,0,0,0,92.38,129.15,0.866,950.0,0.844,291.8,4.5
2013,1,2,11,30,-3,0,0,0,7,-4,0,0,0,0,90.26,118.35000000000001,0.866,950.0,0.794,297.0,4.6000000000000005
2013,1,2,12,30,-3,0,0,0,4,-4,0,0,0,0,86.61,107.72,0.866,950.0,0.749,301.1,4.800000000000001
2013,1,2,13,30,-3,0,0,0,8,-5,0,0,0,0,83.66,97.55,0.866,950.0,0.6980000000000001,309.90000000000003,4.800000000000001
